Serial,name,Density,PLD,LCD,GSA,Void_Fraction,Pore_Volume,UnitCell_MW_g_mol,score_test,label_test
2484,d3cy00569k2_ion_pacman,2.3568,2.29075,6.38235,2818.28,0.3726,0.158096,16081.538,0.04438875953685106,1
2720,ic5b00096_si_007_FSR_pacman,1.29548,3.54182,9.64306,2672.15,0.64414,0.49722,10664.655,0.04438032659785551,1
2719,ic5b00096_si_007_ASR_pacman,1.29548,3.54182,9.64306,2672.15,0.64414,0.49722,10664.655,0.04438032659785551,1
1880,d0ce01593h2_3_ASR_pacman,0.833811,5.75389,9.84391,4214.25,0.65524,0.785837,4677.78,0.044074139535746126,1
1595,cg5008236_si_002_FSR_pacman,1.01197,8.5832,12.49856,4233.28,0.5906,0.583612,16404.144,0.04405048717178672,1
1594,cg5008236_si_002_ASR_pacman,1.01197,8.5832,12.49856,4233.28,0.5906,0.583612,16404.144,0.04405048717178672,1
2415,d3ce00087g2_3_FSR_pacman,0.923042,5.36467,7.64686,4283.42,0.63866,0.691908,5272.832,0.044033231628252345,1
2450,d3ce00979c2_12_ASR_pacman,0.895239,3.49184,11.72189,4840.19,0.6106,0.682052,2653.548,0.04396179809545542,1
2451,d3ce00979c2_12_FSR_pacman,0.895239,3.49184,11.72189,4840.19,0.6106,0.682052,2653.548,0.04396179809545542,1
789,c7dt01450c2_FSR_pacman,1.34073,4.14316,6.18681,2737.25,0.60722,0.452901,3758.874,0.04367534097887682,1
714,c7ce00108h2_3_FSR_pacman,1.08577,2.21252,8.77914,5291.33,0.48346,0.44527,15190.554,0.04353206497868356,1
2221,d1sc03108b2_ASR_pacman,0.97732,7.26113,8.55035,3581.75,0.66132,0.676667,571.168,0.0435174109796298,1
2222,d1sc03108b2_FSR_pacman,0.97732,7.26113,8.55035,3581.75,0.66132,0.676667,571.168,0.0435174109796298,1
3501,ja9b04737_si_007_FSR_pacman,1.06206,7.09104,8.75954,3036.47,0.6764,0.636874,3815.352,0.04340535625734476,1
1019,c8cc07756h2_ASR_pacman,0.948283,4.66991,9.29886,3817.41,0.67238,0.70905,2791.776,0.04324651035394067,1
1020,c8cc07756h2_FSR_pacman,0.948283,4.66991,9.29886,3817.41,0.67238,0.70905,2791.776,0.04324651035394067,1
2416,d3ce00228d2_2_ASR_pacman,0.938496,4.89684,6.2137,4755.92,0.5967,0.635804,2273.678,0.04320458798530713,1
1225,c8qi01315b2_FSR_pacman,1.09579,4.49191,9.84213,3215.31,0.68356,0.623807,2554.122,0.04314467623799245,1
1087,c8ce01067f2_ASR_pacman,1.03207,5.82442,7.76091,5040.73,0.53204,0.515506,2717.976,0.04308881098033357,1
1088,c8ce01067f2_FSR_pacman,1.03207,5.82442,7.76091,5040.73,0.53204,0.515506,2717.976,0.04308881098033357,1
2302,d2dt03158b2_ASR_pacman,1.01959,2.18311,16.1572,3492.69,0.6379,0.625645,8198.973,0.043065478626322595,1
2303,d2dt03158b2_FSR_pacman,1.01959,2.18311,16.1572,3492.69,0.6379,0.625645,8198.973,0.043065478626322595,1
2526,d3nj01937c2_FSR_pacman,2.12242,2.6703,8.79229,2392.65,0.46146,0.217422,10005.956,0.042777254027665745,1
742,c7ce01012e2_FSR_pacman,1.7482,3.39264,5.80732,2559.9,0.5544,0.317126,5526.94,0.0426577624255704,1
555,c6cc00589f2_2_ASR_pacman,0.958651,4.09453,11.69505,4420.03,0.66748,0.69627,2778.336,0.04215018312899099,1
556,c6cc00589f2_2_FSR_pacman,0.958651,4.09453,11.69505,4420.03,0.66748,0.69627,2778.336,0.04215018312899099,1
304,am7b16163_si_002_FSR_pacman,0.984437,8.84078,9.52681,3833.38,0.6216,0.631427,9859.192,0.04210480930970062,1
23,11426_2023_1573_MOESM18_ESM_FSR_pacman,1.89463,3.16543,4.30444,2800.59,0.39042,0.206067,677.53,0.042022968805456196,1
22,11426_2023_1573_MOESM18_ESM_ASR_pacman,1.89463,3.16543,4.30444,2800.59,0.39042,0.206067,677.53,0.042022968805456196,1
2257,d2cc03575h2_ASR_pacman,0.812254,9.73342,17.00966,2990.43,0.74668,0.919269,3249.022,0.04200359558354261,1
598,c6ce02476a2_2_ASR_pacman,2.23614,2.70741,3.67725,2903.11,0.39388,0.176143,2316.128,0.04198987045527325,1
599,c6ce02476a2_2_FSR_pacman,2.23614,2.70741,3.67725,2903.11,0.39388,0.176143,2316.128,0.04198987045527325,1
958,c7tc01844d2_3_ASR_pacman,1.83238,6.37575,6.68523,2420.69,0.5459,0.297919,945.536,0.041969280401007336,1
959,c7tc01844d2_3_FSR_pacman,1.83238,6.37575,6.68523,2420.69,0.5459,0.297919,945.536,0.041969280401007336,1
2520,d3dt03959e2_1_ASR_pacman,1.00304,5.23956,7.01799,3361.88,0.64634,0.644381,1051.693,0.041567673492776014,1
2521,d3dt03959e2_1_FSR_pacman,1.00304,5.23956,7.01799,3361.88,0.64634,0.644381,1051.693,0.041567673492776014,1
3172,ja7b02184_si_016_ASR_pacman,0.780538,8.89852,17.73155,4064.35,0.6806,0.871962,6275.28,0.04148474463966223,1
3173,ja7b02184_si_016_FSR_pacman,0.780538,8.89852,17.73155,4064.35,0.6806,0.871962,6275.28,0.04148474463966223,1
3164,ja7b02184_si_008_ASR_pacman,0.811126,13.07903,19.20697,3406.63,0.73228,0.902795,7201.896,0.04144254503012523,1
3165,ja7b02184_si_008_FSR_pacman,0.811126,13.07903,19.20697,3406.63,0.73228,0.902795,7201.896,0.04144254503012523,1
2244,d2cc02041f2_3_FSR_pacman,1.0847,4.79695,8.42141,3216.88,0.6703,0.617958,7007.736,0.04123614751327853,1
2243,d2cc02041f2_3_ASR_pacman,1.0847,4.79695,8.42141,3216.88,0.6703,0.617958,7007.736,0.04123614751327853,1
3642,jp102463p_si_004_ASR_pacman,1.0015,7.13823,7.41006,3535.83,0.64332,0.642354,464.222,0.04120050663300456,1
3643,jp102463p_si_004_FSR_pacman,1.0015,7.13823,7.41006,3535.83,0.64332,0.642354,464.222,0.04120050663300456,1
3233,ja7b05858_si_003_ASR_pacman,1.65465,8.53646,8.73804,3230.36,0.44696,0.270123,1749.515,0.04079237202302555,1
3234,ja7b05858_si_003_FSR_pacman,1.65465,8.53646,8.73804,3230.36,0.44696,0.270123,1749.515,0.04079237202302555,1
3264,ja7b07612_si_004_FSR_pacman,1.56639,8.62959,8.71212,3292.71,0.45072,0.287744,1761.682,0.04066988707807484,1
3263,ja7b07612_si_004_ASR_pacman,1.56639,8.62959,8.71212,3292.71,0.45072,0.287744,1761.682,0.04066988707807484,1
1609,cg801267m_si_002_ion_pacman,1.11927,4.13286,5.07253,3675.9,0.612,0.546785,2649.841,0.04050999819142154,1
880,c7qi00218a2_5_FSR_pacman,1.36084,2.5519,4.31316,3686.28,0.58644,0.43094,3194.904,0.04041171675820665,1
879,c7qi00218a2_5_ASR_pacman,1.36084,2.5519,4.31316,3686.28,0.58644,0.43094,3194.904,0.04041171675820665,1
813,c7dt02290e2_3_ASR_pacman,1.05557,4.28545,11.58318,2905.35,0.68864,0.652386,3476.796,0.04034071343915302,1
486,c5dt03710g2_15_ASR_pacman,0.9879,6.9797,7.95944,3617.68,0.65578,0.663812,1138.304,0.040310782474763385,1
487,c5dt03710g2_15_FSR_pacman,0.9879,6.9797,7.95944,3617.68,0.65578,0.663812,1138.304,0.040310782474763385,1
2988,ja512311a_si_008_FSR_pacman,0.842869,7.23141,11.99067,3306.28,0.71516,0.848482,9594.932,0.04030489607387522,1
2987,ja512311a_si_008_ASR_pacman,0.842869,7.23141,11.99067,3306.28,0.71516,0.848482,9594.932,0.04030489607387522,1
3162,ja7b02184_si_007_ASR_pacman,0.812989,13.14837,19.22968,3398.58,0.73288,0.901464,7201.896,0.04024507528347565,1
3163,ja7b02184_si_007_FSR_pacman,0.812989,13.14837,19.22968,3398.58,0.73288,0.901464,7201.896,0.04024507528347565,1
2479,d3ce00979c2_8_FSR_pacman,0.888297,3.54408,11.81192,4849.68,0.61268,0.689725,2653.548,0.04024302695451931,1
2478,d3ce00979c2_8_ASR_pacman,0.888297,3.54408,11.81192,4849.68,0.61268,0.689725,2653.548,0.04024302695451931,1
295,am7b10795_si_003_FSR_pacman,0.796758,5.7869,15.51423,3856.42,0.7151,0.897512,13521.128,0.040102836671042086,1
884,c7qi00218a2_9_FSR_pacman,1.35313,2.57575,4.3245,3681.94,0.58732,0.434045,1597.452,0.04002837668841408,1
883,c7qi00218a2_9_ASR_pacman,1.35313,2.57575,4.3245,3681.94,0.58732,0.434045,1597.452,0.04002837668841408,1
2746,ic6b00276_si_004_ASR_pacman,0.77552,8.85482,13.61037,3664.38,0.71556,0.922684,6979.328,0.04001971102719004,1
2747,ic6b00276_si_004_FSR_pacman,0.77552,8.85482,13.61037,3664.38,0.71556,0.922684,6979.328,0.04001971102719004,1
3467,ja8b13397_si_001_FSR_pacman,1.77893,8.67984,9.46141,2432.22,0.58602,0.329424,3713.6,0.04000322541640644,1
961,c7tc01844d2_4_FSR_pacman,1.85372,6.23531,6.50672,2407.45,0.53416,0.288156,1249.464,0.03996290939590663,1
960,c7tc01844d2_4_ASR_pacman,1.85372,6.23531,6.50672,2407.45,0.53416,0.288156,1249.464,0.03996290939590663,1
2239,d1tc05488k2_ASR_pacman,1.05414,4.06448,13.8854,2680.93,0.67748,0.642687,2782.209,0.03986688047572018,1
2240,d1tc05488k2_FSR_pacman,1.05414,4.06448,13.8854,2680.93,0.67748,0.642687,2782.209,0.03986688047572018,1
2,10853_2020_5211_MOESM2_ESM_FSR_pacman,2.19713,3.01004,3.93796,3080.84,0.34412,0.156622,1395.28,0.03972370202253794,1
1323,c9ce00098d2_3_ASR_pacman,1.60794,8.49336,9.28697,2481.74,0.61998,0.385574,1949.148,0.039629078995640055,1
294,am7b10795_si_003_ASR_pacman,0.763971,6.72591,16.47292,3704.2,0.73438,0.961266,13041.064,0.03961717718362778,1
1856,d0ce01014f2_2_FSR_pacman,0.922195,5.9287,10.10462,3715.02,0.69086,0.749147,8635.598,0.039605503354440796,1
1943,d0dt02730h2_FSR_pacman,0.999304,10.55243,12.20629,3393.18,0.67448,0.67495,14125.32,0.039595019069098236,1
485,c5dt03710g2_14_FSR_pacman,0.983717,7.0145,8.01414,3629.51,0.65694,0.667814,1138.304,0.03954544793247683,1
484,c5dt03710g2_14_ASR_pacman,0.983717,7.0145,8.01414,3629.51,0.65694,0.667814,1138.304,0.03954544793247683,1
2389,d3cc00278k2_5_FSR_pacman,1.57126,5.4607,8.38144,2428.4,0.62154,0.395568,3434.552,0.03953060326330449,1
663,c7cc02470c2_2_ASR_pacman,1.5744,5.83478,10.61612,2521.04,0.66596,0.422993,12657.888,0.03938690013691526,1
3393,ja8b07050_si_005_FSR_pacman,0.9903,11.04615,11.62586,2955.79,0.65644,0.66287,1892.028,0.03909091075453175,1
878,c7qi00218a2_4_FSR_pacman,1.32839,2.77059,4.44711,3688.25,0.59322,0.446571,1597.452,0.03907248180440237,1
877,c7qi00218a2_4_ASR_pacman,1.32839,2.77059,4.44711,3688.25,0.59322,0.446571,1597.452,0.03907248180440237,1
3623,ja9b11952_si_002_4_FSR_pacman,1.88,6.09933,7.78334,2326.81,0.48256,0.256681,973.274,0.03896058967153426,1
3622,ja9b11952_si_002_4_ASR_pacman,1.88,6.09933,7.78334,2326.81,0.48256,0.256681,973.274,0.03896058967153426,1
483,c5dt03710g2_13_FSR_pacman,0.98092,7.05182,8.06729,3629.41,0.65832,0.671125,1138.304,0.03888933064385669,1
482,c5dt03710g2_13_ASR_pacman,0.98092,7.05182,8.06729,3629.41,0.65832,0.671125,1138.304,0.03888933064385669,1
2242,d2cc02041f2_2_FSR_pacman,0.999329,5.35228,9.21563,3406.11,0.68556,0.68602,6911.648,0.03878939563935979,1
2241,d2cc02041f2_2_ASR_pacman,0.999329,5.35228,9.21563,3406.11,0.68556,0.68602,6911.648,0.03878939563935979,1
2632,d3ta03446a3_7_ASR_pacman,0.842508,6.91423,10.55154,3401.4,0.69614,0.826271,4737.552,0.038716621617380875,1
2325,d2qi01989b2_ASR_pacman,0.975694,9.4633,10.20404,3411.6,0.66846,0.685112,1083.972,0.03871012230104054,1
2326,d2qi01989b2_FSR_pacman,0.975694,9.4633,10.20404,3411.6,0.66846,0.685112,1083.972,0.03871012230104054,1
303,am7b16163_si_002_ASR_pacman,0.952487,8.84078,9.52681,3807.65,0.634,0.665626,9539.212,0.03863399121456512,1
716,c7ce00108h2_4_FSR_pacman,0.906163,3.97698,6.34626,4753.84,0.60842,0.671424,6506.328,0.03836303953345954,1
2978,ja512311a_si_003_FSR_pacman,0.874839,6.32626,11.04891,3432.72,0.70612,0.807142,10057.268,0.038187918691692135,1
971,c8cc01225c2_5_ion_pacman,1.08255,10.09035,14.90917,2649.14,0.7051,0.651331,5566.956,0.03813804726107406,1
3683,s10876-021-02049-w_FSR_pacman,2.32185,3.12777,6.11072,2465.98,0.47584,0.20494,6285.716,0.03807877756801059,1
3682,s10876-021-02049-w_ASR_pacman,2.32185,3.12777,6.11072,2465.98,0.47584,0.20494,6285.716,0.03807877756801059,1
2480,d3ce00979c2_9_ASR_pacman,0.88607,3.57476,11.76869,4864.88,0.61286,0.691661,2653.548,0.03799987121736381,1
2481,d3ce00979c2_9_FSR_pacman,0.88607,3.57476,11.76869,4864.88,0.61286,0.691661,2653.548,0.03799987121736381,1
3299,ja808995d_si_002_10_ASR_pacman,1.35464,10.50821,17.81948,2646.18,0.66434,0.490418,44551.242,0.037812605879177896,1
3300,ja808995d_si_002_10_FSR_pacman,1.35464,10.50821,17.81948,2646.18,0.66434,0.490418,44551.242,0.037812605879177896,1
391,am9b14121_si_001_1_ASR_pacman,0.954122,4.82287,8.27019,3760.46,0.66612,0.69815,10231.784,0.03778541924940415,1
718,c7ce00306d2_4_FSR_pacman,0.960015,5.283,6.9275,4172.66,0.64144,0.668156,3459.072,0.03773773842051209,1
553,c6cc00589f2_1_ASR_pacman,0.944025,4.1984,11.63496,4414.38,0.67232,0.712185,2778.336,0.03766961007996261,1
554,c6cc00589f2_1_FSR_pacman,0.944025,4.1984,11.63496,4414.38,0.67232,0.712185,2778.336,0.03766961007996261,1
2067,d0ta03151h2_FSR_pacman,1.30978,5.66759,7.92825,2656.77,0.6519,0.497719,1849.088,0.03743332073172534,1
168,aav9044_data_file_s1_FSR_pacman,0.996135,3.73875,8.31242,4983.75,0.60202,0.604356,1485.396,0.03739937567468643,1
167,aav9044_data_file_s1_ASR_pacman,0.996135,3.73875,8.31242,4983.75,0.60202,0.604356,1485.396,0.03739937567468643,1
2715,ic5b00096_si_002_ASR_pacman,1.28947,3.50867,9.3424,2654.47,0.6461,0.501057,10326.985,0.037309698087910736,1
2716,ic5b00096_si_002_FSR_pacman,1.28947,3.50867,9.3424,2654.47,0.6461,0.501057,10326.985,0.037309698087910736,1
876,c7qi00218a2_3_FSR_pacman,1.31974,2.67638,4.54005,3697.45,0.59642,0.451922,1597.452,0.03716241985042401,1
875,c7qi00218a2_3_ASR_pacman,1.31974,2.67638,4.54005,3697.45,0.59642,0.451922,1597.452,0.03716241985042401,1
1050,c8ce00653a2_1_ASR_pacman,0.940409,5.81099,8.40468,3898.64,0.66662,0.708862,7216.059,0.03695733710152427,1
480,c5dt03710g2_12_ASR_pacman,0.968429,7.21174,8.3662,3601.45,0.66556,0.687257,1138.304,0.03683507089476079,1
481,c5dt03710g2_12_FSR_pacman,0.968429,7.21174,8.3662,3601.45,0.66556,0.687257,1138.304,0.03683507089476079,1
2055,d0sc04691d2_1_FSR_pacman,1.24953,4.30044,5.48688,3070.7,0.61912,0.495484,2811.744,0.0367648339544131,1
1964,d0ma00503g2_1_ASR_pacman,1.24953,4.30044,5.48688,3070.7,0.61912,0.495484,2811.744,0.0367648339544131,1
1965,d0ma00503g2_1_FSR_pacman,1.24953,4.30044,5.48688,3070.7,0.61912,0.495484,2811.744,0.0367648339544131,1
2054,d0sc04691d2_1_ASR_pacman,1.24953,4.30044,5.48688,3070.7,0.61912,0.495484,2811.744,0.0367648339544131,1
2147,d1dt02515e2_1_FSR_pacman,1.13211,6.42748,9.60663,2838.88,0.69104,0.610402,2453.572,0.03676437863241677,1
942,c7ta06118h2_ASR_pacman,0.849386,4.68319,18.09862,3232.35,0.71104,0.837122,2937.768,0.036752401985867156,1
943,c7ta06118h2_FSR_pacman,0.849386,4.68319,18.09862,3232.35,0.71104,0.837122,2937.768,0.036752401985867156,1
2629,d3ta03446a3_4_ASR_pacman,0.849211,6.25619,10.33843,3415.1,0.6945,0.817818,2372.808,0.036729166351994524,1
874,c7qi00218a2_1_FSR_pacman,1.31626,2.73129,4.52356,3693.78,0.59738,0.453848,1597.452,0.03647132281278098,1
873,c7qi00218a2_1_ASR_pacman,1.31626,2.73129,4.52356,3693.78,0.59738,0.453848,1597.452,0.03647132281278098,1
882,c7qi00218a2_7_FSR_pacman,1.31365,2.69142,4.5892,3693.75,0.59824,0.455403,1597.452,0.036426512658470966,1
881,c7qi00218a2_7_ASR_pacman,1.31365,2.69142,4.5892,3693.75,0.59824,0.455403,1597.452,0.036426512658470966,1
328,am8b05216_si_003_FSR_pacman,1.08147,3.97649,7.09166,3411.65,0.64892,0.600033,6043.644,0.036203762960685504,1
676,c7cc06022j2_3_FSR_pacman,1.39913,4.45885,8.76543,2446.02,0.62886,0.449466,3923.112,0.03590224447661372,1
2518,d3dt03363e2_2_ASR_pacman,1.92028,3.84929,4.98127,2678.03,0.56496,0.294207,3596.692,0.03577350681029823,1
3306,ja808995d_si_002_9_ASR_pacman,1.34487,10.58241,17.9257,2648.16,0.66702,0.495975,46911.936,0.03575252318081723,1
3307,ja808995d_si_002_9_FSR_pacman,1.34487,10.58241,17.9257,2648.16,0.66702,0.495975,46911.936,0.03575252318081723,1
2384,d3cc00278k2_3_ASR_pacman,1.53904,5.86896,9.29489,2384.75,0.63538,0.412842,3252.434,0.035442416154788714,1
725,c7ce00461c2_ASR_pacman,0.797146,6.52229,13.08426,4033.5,0.69958,0.877606,14219.16,0.03521339818611491,1
2733,ic5b02316_si_002_3_FSR_pacman,1.3257,6.0622,10.23322,2372.68,0.64968,0.490067,2212.588,0.03511454881056364,1
2387,d3cc00278k2_4_FSR_pacman,1.57161,5.52377,8.3389,2405.58,0.62268,0.396204,3436.528,0.03505570975286465,1
1577,cg300979c_si_002_ion_pacman,0.995822,6.38317,7.87511,4908.02,0.56622,0.568595,3784.143,0.03491114547641505,1
2627,d3ta03446a3_3_ASR_pacman,0.820869,6.13474,11.22999,3496.17,0.70306,0.856483,2372.808,0.03490152248801348,1
2136,d1ce01274f2_ASR_pacman,0.979461,5.30078,7.12744,3455.74,0.65472,0.668449,2293.66,0.03456835233150779,1
954,c7tc01844d2_1_ASR_pacman,1.85908,6.31035,6.62137,2377.61,0.54632,0.293866,945.536,0.034464331010207516,1
955,c7tc01844d2_1_FSR_pacman,1.85908,6.31035,6.62137,2377.61,0.54632,0.293866,945.536,0.034464331010207516,1
3593,ja9b10501_si_017_FSR_pacman,0.809709,7.50552,10.56088,4084.33,0.6624,0.818072,4512.22,0.034335832646645414,1
3592,ja9b10501_si_017_ASR_pacman,0.809709,7.50552,10.56088,4084.33,0.6624,0.818072,4512.22,0.034335832646645414,1
3572,ja9b09942_si_001_4_ASR_pacman,1.20516,9.90609,10.9799,2467.05,0.63588,0.527633,2903.764,0.03419473544622531,1
3573,ja9b09942_si_001_4_FSR_pacman,1.20516,9.90609,10.9799,2467.05,0.63588,0.527633,2903.764,0.03419473544622531,1
2382,d3cc00278k2_2_ASR_pacman,1.60494,5.86586,9.22907,2322.91,0.62022,0.386444,3282.464,0.03413906263185462,1
968,c8cc01225c2_1_ion_pacman,1.17239,9.10834,14.44318,2464.32,0.6909,0.589311,5566.956,0.0340107873658807,1
2648,d3tc03606e2_1_FSR_pacman,1.48755,8.87618,9.81487,2366.01,0.6062,0.407516,3628.188,0.03400946861064147,1
2647,d3tc03606e2_1_ASR_pacman,1.48755,8.87618,9.81487,2366.01,0.6062,0.407516,3628.188,0.03400946861064147,1
3563,ja9b07816_si_003_FSR_pacman,1.83986,3.52557,5.06532,2463.35,0.48978,0.266204,1285.59,0.03399427083802142,1
2525,d3nj01937c2_ASR_pacman,2.09335,2.88426,8.79229,2311.45,0.47694,0.227836,9801.872,0.033991311344026,1
3416,ja8b08504_si_003_ASR_pacman,0.828159,5.94773,12.24362,3410.39,0.71542,0.863868,5917.86,0.03394054745308028,1
2335,d2ra02892a2_ASR_pacman,1.49655,3.58288,14.52264,2233.3,0.5377,0.359293,3323.058,0.033892927051844546,1
1226,c8qi01332b2_ASR_pacman,0.955458,4.171,7.18435,4080.41,0.65162,0.681998,1200.0,0.03369012473913602,1
1589,cg500175k_si_001_2_ASR_pacman,0.962821,10.48454,17.18062,2768.46,0.7323,0.760577,3871.806,0.033351898552535286,1
1590,cg500175k_si_001_2_FSR_pacman,0.962821,10.48454,17.18062,2768.46,0.7323,0.760577,3871.806,0.033351898552535286,1
3484,ja9b02603_si_003_FSR_pacman,0.719354,12.70506,24.98171,3023.64,0.74726,1.03879,6959.941,0.03286096754279788,1
2571,d3qi00644a2_5_FSR_pacman,1.23734,7.38961,8.74509,2580.63,0.66164,0.534729,908.479,0.032850454351505354,1
2570,d3qi00644a2_5_ASR_pacman,1.23734,7.38961,8.74509,2580.63,0.66164,0.534729,908.479,0.032850454351505354,1
1944,d0dt02856h2_ASR_pacman,0.94876,3.53391,11.91034,4814.51,0.63312,0.667313,2730.912,0.03268171863207636,1
1945,d0dt02856h2_FSR_pacman,0.94876,3.53391,11.91034,4814.51,0.63312,0.667313,2730.912,0.03268171863207636,1
3686,sc8b03765_si_002_FSR_pacman,2.25187,2.52943,3.59626,2894.31,0.37774,0.167745,1072.296,0.032675849456017425,1
2354,d2sc03570g2_ASR_pacman,1.72445,6.54489,6.74059,3322.87,0.35118,0.203647,1845.864,0.032666200052807626,1
2355,d2sc03570g2_FSR_pacman,1.72445,6.54489,6.74059,3322.87,0.35118,0.203647,1845.864,0.032666200052807626,1
1311,c9cc07797a2_ASR_pacman,1.68002,6.23912,9.31067,2203.66,0.57408,0.341711,1976.16,0.03257125761700208,1
1312,c9cc07797a2_FSR_pacman,1.68002,6.23912,9.31067,2203.66,0.57408,0.341711,1976.16,0.03257125761700208,1
1423,c9dt02009h2_FSR_pacman,2.27253,2.27911,4.38546,2902.68,0.3596,0.158238,1160.7,0.03220505508520144,1
826,c7dt03338a2_FSR_pacman,0.911258,7.03142,8.28238,4316.23,0.63374,0.695456,3165.592,0.03219993150830913,1
825,c7dt03338a2_ASR_pacman,0.911258,7.03142,8.28238,4316.23,0.63374,0.695456,3165.592,0.03219993150830913,1
2485,d3dt00422h2_1_ASR_pacman,0.83207,5.23993,10.41615,3922.37,0.68574,0.824137,6108.748,0.03212830091414942,1
1817,d0ce00397b2_3_ASR_pacman,1.74213,4.04583,6.18562,2985.68,0.32676,0.187563,12090.064,0.03140709014041432,1
284,am7b07920_si_002_2_FSR_pacman,0.857675,5.77035,9.69245,4075.32,0.67764,0.79009,2409.908,0.031159317551762267,1
1987,d0qi00518e2_1_ASR_pacman,0.954932,4.48513,5.95981,4250.59,0.63548,0.665471,1056.796,0.031159161449277883,1
1555,c9tc02786f2_FSR_pacman,0.844048,6.67248,10.73922,4112.95,0.6818,0.807774,3909.288,0.031126222868999576,1
1554,c9tc02786f2_ASR_pacman,0.844048,6.67248,10.73922,4112.95,0.6818,0.807774,3909.288,0.031126222868999576,1
479,c5dt03710g2_11_FSR_pacman,0.946025,7.39489,8.61263,3641.03,0.6735,0.711926,1138.304,0.030674910213775997,1
478,c5dt03710g2_11_ASR_pacman,0.946025,7.39489,8.61263,3641.03,0.6735,0.711926,1138.304,0.030674910213775997,1
456,c5ce01473e2_1_ASR_pacman,1.60319,2.87007,4.36332,2719.96,0.5539,0.345499,851.6,0.030562325405104063,1
560,c6cc02494g1_FSR_pacman,1.14319,10.45937,11.7052,2526.39,0.65038,0.568915,6708.984,0.03038602967091175,1
559,c6cc02494g1_ASR_pacman,1.14319,10.45937,11.7052,2526.39,0.65038,0.568915,6708.984,0.03038602967091175,1
794,c7dt01595j2_FSR_pacman,0.877774,5.06538,11.47017,3521.57,0.70864,0.807315,1708.284,0.030318072781196803,1
2683,ic403134c_si_002_8_ASR_pacman,1.13178,2.40121,3.5535,5364.99,0.42866,0.378748,1032.344,0.030188423671865805,1
2150,d1dt02515e2_3_ASR_pacman,2.29583,5.06592,7.40555,2355.2,0.45334,0.197462,2052.93,0.030043858585977024,1
2151,d1dt02515e2_3_FSR_pacman,2.29583,5.06592,7.40555,2355.2,0.45334,0.197462,2052.93,0.030043858585977024,1
3174,ja7b02184_si_017_ASR_pacman,0.741696,10.41388,17.80382,3976.08,0.714,0.962658,6419.64,0.029856246352608196,1
3175,ja7b02184_si_017_FSR_pacman,0.741696,10.41388,17.80382,3976.08,0.714,0.962658,6419.64,0.029856246352608196,1
956,c7tc01844d2_2_ASR_pacman,1.88113,6.3128,6.63503,2342.86,0.53944,0.286764,1263.386,0.02978286261769536,1
957,c7tc01844d2_2_FSR_pacman,1.88113,6.3128,6.63503,2342.86,0.53944,0.286764,1263.386,0.02978286261769536,1
130,S2052252522002147_4_FSR_pacman,1.8722,6.00053,8.88172,2340.01,0.6159,0.328971,6328.944,0.029697852647819323,1
129,S2052252522002147_4_ASR_pacman,1.8722,6.00053,8.88172,2340.01,0.6159,0.328971,6328.944,0.029697852647819323,1
518,c5nj02634b2_3_ASR_pacman,0.907602,4.96263,7.51293,4821.28,0.61448,0.677037,8493.2,0.02964999477576924,1
519,c5nj02634b2_3_FSR_pacman,0.907602,4.96263,7.51293,4821.28,0.61448,0.677037,8493.2,0.02964999477576924,1
2991,ja512311a_si_010_ASR_pacman,0.865416,7.69561,11.54469,3058.76,0.71776,0.829382,10016.515,0.029629474720760496,1
2992,ja512311a_si_010_FSR_pacman,0.865416,7.69561,11.54469,3058.76,0.71776,0.829382,10016.515,0.029629474720760496,1
637,c6ta06037d2_FSR_pacman,0.874385,5.16166,11.66459,3508.07,0.71192,0.814195,1708.284,0.02958615303462686,1
707,c7cc08200b2_1_ASR_pacman,0.551565,22.4049,27.56065,3119.85,0.82058,1.48773,6069.114,0.02953728502675612,1
1415,c9dt01542f2_3_ASR_pacman,1.85186,2.78136,6.30465,2378.47,0.50168,0.270905,3537.096,0.029534418553916475,1
3575,ja9b09942_si_001_5_FSR_pacman,1.21425,9.9321,10.97666,2442.72,0.63768,0.525163,2951.808,0.029531918402762702,1
3574,ja9b09942_si_001_5_ASR_pacman,1.21425,9.9321,10.97666,2442.72,0.63768,0.525163,2951.808,0.029531918402762702,1
2511,d3dt03137c2_ASR_pacman,1.14845,6.87463,9.4035,2708.01,0.68806,0.599121,1696.904,0.029179897452351278,1
1054,c8ce00653a2_3_ASR_pacman,1.25729,11.16476,12.34458,3217.84,0.64092,0.509764,18461.425,0.029130301635252653,1
563,c6cc02494g6_ASR_pacman,1.14137,10.46964,11.71489,2532.85,0.6545,0.573435,2236.328,0.028851229304967974,1
564,c6cc02494g6_FSR_pacman,1.14137,10.46964,11.71489,2532.85,0.6545,0.573435,2236.328,0.028851229304967974,1
1404,c9dt00970a2_1_FSR_pacman,2.15818,2.33529,2.99668,3549.8,0.26312,0.121918,1326.828,0.02883966317669584,1
283,am7b07920_si_002_2_ASR_pacman,0.813093,6.59004,11.15552,3842.63,0.7005,0.861525,2281.916,0.028721142914273412,1
325,am8b05216_si_002_ASR_pacman,0.793215,5.68707,12.55328,3796.03,0.71086,0.896176,7674.216,0.02831495959416963,1
709,c7cc08473k2_ASR_pacman,2.1482,2.70655,5.62004,2469.34,0.44928,0.209143,5276.868,0.028162920473467024,1
