Serial,name,Density,PLD,LCD,GSA,Void_Fraction,Pore_Volume,UnitCell_MW_g_mol,score_svr
1048,c8ce00574e2_2_ASR_pacman,1.16294,4.61232,8.92755,4025.27,0.55944,0.481058,9413.901,0.325320073
1049,c8ce00574e2_2_FSR_pacman,1.16294,4.61232,8.92755,4025.27,0.55944,0.481058,9413.901,0.325320073
2789,ic801677y_si_003_ASR_pacman,0.631283,10.19637,11.27416,3391.87,0.78384,1.24166,1058.794,0.325267303
2790,ic801677y_si_003_FSR_pacman,0.631283,10.19637,11.27416,3391.87,0.78384,1.24166,1058.794,0.325267303
460,c5ce01912e2_3_ASR_pacman,0.969881,5.1193,7.65512,4592.93,0.6022,0.620901,3397.144,0.32506019
310,am8b02015_si_002_ASR_pacman,1.2377,6.60573,9.06175,4091.52,0.53624,0.433254,2398.152,0.325057941
3265,ja7b07612_si_005_ASR_pacman,1.39603,9.30917,9.43771,3553.61,0.4613,0.330436,1660.601,0.324989654
3266,ja7b07612_si_005_FSR_pacman,1.39603,9.30917,9.43771,3553.61,0.4613,0.330436,1660.601,0.324989654
2691,ic5021302_si_002_3_ASR_pacman,1.58616,3.46121,7.90992,2122.08,0.54116,0.341176,3069.436,0.324948308
2692,ic5021302_si_002_3_FSR_pacman,1.58616,3.46121,7.90992,2122.08,0.54116,0.341176,3069.436,0.324948308
1687,cm9b02924_si_003_FSR_pacman,1.26657,3.45026,7.08171,3362.05,0.59554,0.470198,6636.96,0.32491864
2352,d2sc02683j2_2_ASR_pacman,0.576288,10.96098,15.81188,3597.17,0.787,1.36564,1809.511,0.324536069
2156,d1dt02589a2_ASR_pacman,1.08828,4.11791,8.20903,4136.92,0.58342,0.536093,12107.324,0.324484454
1993,d0qi00812e2_ASR_pacman,0.954695,4.31661,6.56761,3884.41,0.60662,0.635407,1490.898,0.324423857
1994,d0qi00812e2_FSR_pacman,0.954695,4.31661,6.56761,3884.41,0.60662,0.635407,1490.898,0.324423857
1094,c8ce01074a2_8_FSR_pacman,1.89964,7.19867,8.78424,2758.07,0.49394,0.260018,2193.312,0.324333302
2410,d3ce00068k2_2_ASR_pacman,1.58624,5.90356,7.51435,2653,0.54962,0.346492,9633.936,0.324240976
354,am8b19211_si_002_FSR_pacman,0.465266,8.68895,22.5953,3688.9,0.81718,1.75637,4012.41,0.324062844
353,am8b19211_si_002_ASR_pacman,0.465266,8.68895,22.5953,3688.9,0.81718,1.75637,4012.41,0.324062844
3151,ja7b01320_si_017_FSR_pacman,1.18808,5.61038,6.27934,3376.48,0.59072,0.497205,5514.461,0.323904197
3150,ja7b01320_si_017_ASR_pacman,1.18808,5.61038,6.27934,3376.48,0.59072,0.497205,5514.461,0.323904197
912,c7ra11221a2_FSR_pacman,1.26499,3.29755,8.1359,3753.41,0.57752,0.45654,3385.708,0.323646131
3311,ja8b02192_si_002_FSR_pacman,1.26739,4.76413,6.7691,3147.85,0.58758,0.463615,2346.822,0.323624021
1874,d0ce01254h2_5_FSR_pacman,1.45394,4.82659,7.34793,2889.82,0.56902,0.391363,4220.144,0.323245946
2040,d0sc03191g2_2_ion_pacman,0.911796,3.80627,9.14712,5502.28,0.56924,0.624306,87057.664,0.323192685
2865,ja0c07450_si_004_FSR_pacman,0.48128,8.12408,16.76495,3887.44,0.81562,1.69469,2396.99,0.323010678
1847,d0ce00900h2_3_FSR_pacman,1.574,7.19224,8.46037,3303.25,0.51038,0.324256,2153.19,0.322925282
3181,ja7b02272_si_005_FSR_pacman,1.51075,4.46462,10.33545,3147.12,0.49346,0.326632,5378.754,0.3226878
3180,ja7b02272_si_005_ASR_pacman,1.51075,4.46462,10.33545,3147.12,0.49346,0.326632,5378.754,0.3226878
3411,ja8b08433_si_003_ASR_pacman,0.59858,9.98032,15.39353,3375.36,0.79412,1.32667,9330.928,0.322525693
3412,ja8b08433_si_003_FSR_pacman,0.59858,9.98032,15.39353,3375.36,0.79412,1.32667,9330.928,0.322525693
91,41557_2017_BFnchem2747_MOESM348_ESM_ASR_pacman,1.44498,3.67537,7.12401,2851.58,0.58718,0.406359,7537.024,0.322435099
92,41557_2017_BFnchem2747_MOESM348_ESM_FSR_pacman,1.44498,3.67537,7.12401,2851.58,0.58718,0.406359,7537.024,0.322435099
2392,d3cc02162a2_2_ASR_pacman,1.47364,5.09975,7.25133,3042.51,0.56744,0.385059,1134.781,0.32230336
3079,ja6b08724_si_011_FSR_pacman,0.344341,24.91111,26.2593,4230.91,0.8623,2.50421,2852.838,0.322284806
2223,d1sc04070g2_ASR_pacman,1.32854,5.4009,6.54243,3102.25,0.584,0.43958,818.12,0.322259416
2224,d1sc04070g2_FSR_pacman,1.32854,5.4009,6.54243,3102.25,0.584,0.43958,818.12,0.322259416
1407,c9dt01301f2_ASR_pacman,1.64759,5.64031,8.68157,2872.33,0.5182,0.314519,9587.424,0.322097618
1408,c9dt01301f2_FSR_pacman,1.64759,5.64031,8.68157,2872.33,0.5182,0.314519,9587.424,0.322097618
3069,ja6b08724_si_003_FSR_pacman,0.344341,24.84064,26.27736,4223.09,0.86232,2.50426,2852.838,0.322074872
3250,ja7b05858_si_012_FSR_pacman,1.30237,10.05362,10.15366,4390.98,0.47564,0.365211,1731.516,0.321990797
3249,ja7b05858_si_012_ASR_pacman,1.30237,10.05362,10.15366,4390.98,0.47564,0.365211,1731.516,0.321990797
2554,d3qi00103b2_2_FSR_pacman,1.19039,3.8137,6.16707,3255.21,0.61264,0.514657,2922.928,0.3219737
2698,ic5021302_si_002_6_FSR_pacman,1.62685,3.26586,7.76263,2072.08,0.5348,0.328733,3705.136,0.32156388
2697,ic5021302_si_002_6_ASR_pacman,1.62685,3.26586,7.76263,2072.08,0.5348,0.328733,3705.136,0.32156388
2674,ic200054b_si_002_ASR_pacman,1.46292,3.60857,7.4333,3143.97,0.57816,0.395211,9202.116,0.3213486
1061,c8ce00661j2_1_FSR_pacman,1.22681,3.9077,6.92781,3446.91,0.5907,0.481493,2309.092,0.32125424
1060,c8ce00661j2_1_ASR_pacman,1.22681,3.9077,6.92781,3446.91,0.5907,0.481493,2309.092,0.32125424
2863,ja0c07450_si_002_FSR_pacman,0.4634,8.78585,17.88197,3913,0.81816,1.76556,2405.054,0.321235209
2864,ja0c07450_si_003_FSR_pacman,0.469,8.39139,17.25676,3900.18,0.81926,1.74682,2396.99,0.321193502
2927,ja500330a_si_003_ASR_pacman,1.71399,3.50254,7.67934,2182.92,0.54614,0.318637,5438.688,0.32116576
2928,ja500330a_si_003_FSR_pacman,1.71399,3.50254,7.67934,2182.92,0.54614,0.318637,5438.688,0.32116576
2356,d2sc05192c2_FSR_pacman,1.36463,3.40371,7.57139,3164.7,0.57612,0.422179,6713.928,0.32095541
939,c7ta02852k2_FSR_pacman,1.28286,4.06181,7.48361,3288.74,0.5724,0.446189,2253.672,0.320631191
1727,d0cc00897d2_ASR_pacman,1.17461,8.80176,9.74383,4495.03,0.50916,0.433471,3774.422,0.320508333
1728,d0cc00897d2_FSR_pacman,1.17461,8.80176,9.74383,4495.03,0.50916,0.433471,3774.422,0.320508333
375,am9b03861_si_001_ASR_pacman,1.56225,4.42202,6.55264,2626.46,0.59286,0.379491,7781.728,0.320431289
1545,c9ta05444h2_3_FSR_pacman,1.03681,4.89895,7.62757,4085.55,0.5797,0.559117,4258.637,0.320425355
168,aav9044_data_file_s1_FSR_pacman,0.996135,3.73875,8.31242,4983.75,0.60202,0.604356,1485.396,0.320126233
167,aav9044_data_file_s1_ASR_pacman,0.996135,3.73875,8.31242,4983.75,0.60202,0.604356,1485.396,0.320126233
835,c7dt03783j2_1_FSR_pacman,1.11017,4.52689,7.41415,3890.88,0.5808,0.523164,2659.633,0.319999092
2130,d1ce00899d2_2_ASR_pacman,1.28449,4.23412,10.02419,3863.35,0.52596,0.409471,6949.085,0.319995137
2131,d1ce00899d2_2_FSR_pacman,1.28449,4.23412,10.02419,3863.35,0.52596,0.409471,6949.085,0.319995137
94,41557_2017_BFnchem2747_MOESM349_ESM_FSR_pacman,1.3878,3.74584,7.18873,3073.99,0.5814,0.418935,1892.32,0.319970733
93,41557_2017_BFnchem2747_MOESM349_ESM_ASR_pacman,1.3878,3.74584,7.18873,3073.99,0.5814,0.418935,1892.32,0.319970733
2157,d1dt02589a2_FSR_pacman,1.09916,4.11791,8.20903,4165.61,0.5789,0.526674,12179.384,0.319791863
3030,ja5b02999_si_007_FSR_pacman,0.456076,15.82547,17.29768,4343.15,0.80788,1.77137,2055.928,0.319557617
3008,ja512973b_si_005_FSR_pacman,0.480176,9.6895,22.62204,3481.75,0.8106,1.68813,4237.044,0.319553057
916,c7sc00267j2_2_FSR_pacman,2.59586,5.46505,6.44525,1993.93,0.54104,0.208424,14434.544,0.319441016
915,c7sc00267j2_2_ASR_pacman,2.59586,5.46505,6.44525,1993.93,0.54104,0.208424,14434.544,0.319441016
789,c7dt01450c2_FSR_pacman,1.34073,4.14316,6.18681,2737.25,0.60722,0.452901,3758.874,0.319126928
1045,c8ce00450a2_1_ASR_pacman,3.27507,4.98441,6.13244,1608.33,0.4533,0.138409,2128.304,0.319060952
171,advs5490-sup-0002-suppmat_3_FSR_pacman,1.33873,6.89309,7.84108,4098.48,0.55002,0.410852,5029.626,0.318218077
249,am0c04538_si_002_FSR_pacman,1.18142,4.89613,6.86353,4081.73,0.59224,0.501295,2369.082,0.318183396
3335,ja8b04277_si_012_FSR_pacman,0.519719,10.61262,15.97503,3883.93,0.80016,1.5396,2513.068,0.318109289
2411,d3ce00068k2_2_FSR_pacman,1.61467,5.90356,7.51435,2600.07,0.53824,0.333345,9778.056,0.317936238
124,S1600576721002843_2_FSR_pacman,0.960423,3.27744,6.65499,5076.73,0.619,0.644508,1278.958,0.31784535
123,S1600576721002843_2_ASR_pacman,0.960423,3.27744,6.65499,5076.73,0.619,0.644508,1278.958,0.31784535
947,c7ta10148a2_1_FSR_pacman,2.30679,3.8372,6.29071,1782.76,0.51894,0.224962,2292.424,0.317542453
2923,ja500330a_si_001_ASR_pacman,1.74184,3.43716,7.65165,2154.64,0.53716,0.308386,5438.688,0.317476986
2924,ja500330a_si_001_FSR_pacman,1.74184,3.43716,7.65165,2154.64,0.53716,0.308386,5438.688,0.317476986
680,c7cc06074b5_7_FSR_pacman,1.12884,8.94067,9.40539,4829,0.5241,0.464281,3424.692,0.317257706
679,c7cc06074b5_7_ASR_pacman,1.12884,8.94067,9.40539,4829,0.5241,0.464281,3424.692,0.317257706
2925,ja500330a_si_002_ASR_pacman,1.74698,3.29868,7.59349,2151,0.53932,0.308715,5438.688,0.317206693
2926,ja500330a_si_002_FSR_pacman,1.74698,3.29868,7.59349,2151,0.53932,0.308715,5438.688,0.317206693
1842,d0ce00900h2_13_FSR_pacman,1.90385,7.1111,8.68115,2737.55,0.48782,0.256229,1997.047,0.317205632
962,c7tc01844d2_5_ASR_pacman,1.77448,6.43337,6.72786,2493,0.55026,0.310097,945.536,0.3167225
963,c7tc01844d2_5_FSR_pacman,1.77448,6.43337,6.72786,2493,0.55026,0.310097,945.536,0.3167225
678,c7cc06074b5_4_FSR_pacman,1.13556,8.35933,9.33095,4729.89,0.52978,0.466535,3424.692,0.316685291
677,c7cc06074b5_4_ASR_pacman,1.13556,8.35933,9.33095,4729.89,0.52978,0.466535,3424.692,0.316685291
81,41557_2017_BFnchem2747_MOESM342_ESM_ASR_pacman,1.46677,3.6847,6.95574,2889.16,0.58312,0.397554,1892.32,0.316636351
82,41557_2017_BFnchem2747_MOESM342_ESM_FSR_pacman,1.46677,3.6847,6.95574,2889.16,0.58312,0.397554,1892.32,0.316636351
3215,ja7b03578_si_004_FSR_pacman,0.591542,7.55714,20.34257,3185.57,0.83696,1.41488,20989.845,0.316421639
2929,ja500330a_si_004_ASR_pacman,1.73991,3.32402,7.57568,2177.77,0.5406,0.310707,5450.784,0.316399507
2930,ja500330a_si_004_FSR_pacman,1.73991,3.32402,7.57568,2177.77,0.5406,0.310707,5450.784,0.316399507
1583,cg4012185_si_002_FSR_pacman,1.37973,4.80074,6.91305,3145.35,0.57266,0.415051,2965.352,0.316394594
1582,cg4012185_si_002_ASR_pacman,1.37973,4.80074,6.91305,3145.35,0.57266,0.415051,2965.352,0.316394594
1040,c8ce00204e2_2_ASR_pacman,1.46504,4.13428,8.14421,2811.08,0.5425,0.370296,33249.765,0.31624239
3148,ja7b01320_si_016_ASR_pacman,1.18778,5.62862,6.26736,3555.88,0.58138,0.489467,5540.499,0.316200485
3149,ja7b01320_si_016_FSR_pacman,1.18778,5.62862,6.26736,3555.88,0.58138,0.489467,5540.499,0.316200485
2488,d3dt00422h2_2_FSR_pacman,1.00737,4.27035,8.24129,4353.86,0.57982,0.575579,7983.834,0.316198079
2054,d0sc04691d2_1_ASR_pacman,1.24953,4.30044,5.48688,3070.7,0.61912,0.495484,2811.744,0.316140798
1965,d0ma00503g2_1_FSR_pacman,1.24953,4.30044,5.48688,3070.7,0.61912,0.495484,2811.744,0.316140798
1964,d0ma00503g2_1_ASR_pacman,1.24953,4.30044,5.48688,3070.7,0.61912,0.495484,2811.744,0.316140798
2055,d0sc04691d2_1_FSR_pacman,1.24953,4.30044,5.48688,3070.7,0.61912,0.495484,2811.744,0.316140798
2699,ic5021302_si_002_7_ASR_pacman,1.65859,3.11987,7.6438,2065,0.5255,0.316835,3069.436,0.315575414
2700,ic5021302_si_002_7_FSR_pacman,1.65859,3.11987,7.6438,2065,0.5255,0.316835,3069.436,0.315575414
3214,ja7b03578_si_004_ASR_pacman,0.583599,7.70493,20.70837,3127.92,0.84124,1.44147,20701.863,0.315384387
3618,ja9b11952_si_002_1_ASR_pacman,1.68811,6.51055,7.85423,2837.25,0.51986,0.307955,1268.885,0.315226377
3619,ja9b11952_si_002_1_FSR_pacman,1.68811,6.51055,7.85423,2837.25,0.51986,0.307955,1268.885,0.315226377
699,c7cc06979k2_1_ASR_pacman,0.941634,4.97517,7.83127,4658.12,0.5884,0.624872,10684.658,0.31519647
1041,c8ce00204e2_2_FSR_pacman,1.46904,4.13428,8.14421,2813.05,0.54104,0.368296,33393.756,0.315157016
3413,ja8b08433_si_005_FSR_pacman,0.519931,10.57499,14.69084,3852.62,0.80246,1.5434,8882.768,0.31496962
2437,d3ce00592e2_9_FSR_pacman,1.14067,4.13864,8.36085,4282.64,0.57504,0.504127,13989.302,0.314893601
2493,d3dt00473b2_ASR_pacman,1.14928,4.41704,6.92704,4011.46,0.58958,0.513001,1978.916,0.314834691
959,c7tc01844d2_3_FSR_pacman,1.83238,6.37575,6.68523,2420.69,0.5459,0.297919,945.536,0.314620004
958,c7tc01844d2_3_ASR_pacman,1.83238,6.37575,6.68523,2420.69,0.5459,0.297919,945.536,0.314620004
2634,d3ta05297d2_1_ASR_pacman,1.06031,5.41368,6.00093,3840.39,0.5922,0.558515,568.364,0.314435456
2635,d3ta05297d2_1_FSR_pacman,1.06031,5.41368,6.00093,3840.39,0.5922,0.558515,568.364,0.314435456
1948,d0dt03012k2_3_ASR_pacman,0.417379,9.72151,17.9589,3940.67,0.8528,2.04323,1731.74,0.314400502
1949,d0dt03012k2_3_FSR_pacman,0.417379,9.72151,17.9589,3940.67,0.8528,2.04323,1731.74,0.314400502
1673,cm9b01258_si_006_FSR_pacman,1.56312,4.19171,8.43958,2529.13,0.5228,0.334459,4842.024,0.314338803
955,c7tc01844d2_1_FSR_pacman,1.85908,6.31035,6.62137,2377.61,0.54632,0.293866,945.536,0.314286442
954,c7tc01844d2_1_ASR_pacman,1.85908,6.31035,6.62137,2377.61,0.54632,0.293866,945.536,0.314286442
3186,ja7b02272_si_008_ASR_pacman,1.2813,4.89946,8.23261,3987.34,0.5568,0.43456,7488.816,0.314270454
3187,ja7b02272_si_008_FSR_pacman,1.2813,4.89946,8.23261,3987.34,0.5568,0.43456,7488.816,0.314270454
700,c7cc06979k2_1_FSR_pacman,0.952468,4.97517,7.83127,4637.72,0.58634,0.615601,10732.655,0.313948212
1066,c8ce00692j2_7_ASR_pacman,1.21743,4.19899,8.74731,3974.23,0.5522,0.453577,15206.392,0.313725983
2776,ic7014034-file001_ASR_pacman,0.945137,4.4614,6.63152,4695.3,0.60868,0.644012,5100.684,0.313478122
2777,ic7014034-file001_FSR_pacman,0.945137,4.4614,6.63152,4695.3,0.60868,0.644012,5100.684,0.313478122
1413,c9dt01542f2_2_ASR_pacman,1.96258,4.7691,6.22177,2011.93,0.54454,0.277461,1340.308,0.313231004
29,11426_2023_1573_MOESM21_ESM_FSR_pacman,1.32301,4.59943,7.32232,3056.69,0.5588,0.422372,1092.75,0.312963061
28,11426_2023_1573_MOESM21_ESM_ASR_pacman,1.32301,4.59943,7.32232,3056.69,0.5588,0.422372,1092.75,0.312963061
1090,c8ce01074a2_10_FSR_pacman,1.93716,6.99626,8.63191,2762.65,0.48584,0.2508,2193.312,0.312911115
84,41557_2017_BFnchem2747_MOESM344_ESM_ASR_pacman,1.40893,3.76898,7.1242,3072.97,0.57294,0.406649,7537.024,0.312680859
85,41557_2017_BFnchem2747_MOESM344_ESM_FSR_pacman,1.40893,3.76898,7.1242,3072.97,0.57294,0.406649,7537.024,0.312680859
2429,d3ce00592e2_4_FSR_pacman,1.16378,4.16621,7.60616,4101.66,0.57924,0.497721,13408.533,0.312566846
957,c7tc01844d2_2_FSR_pacman,1.88113,6.3128,6.63503,2342.86,0.53944,0.286764,1263.386,0.312006726
956,c7tc01844d2_2_ASR_pacman,1.88113,6.3128,6.63503,2342.86,0.53944,0.286764,1263.386,0.312006726
2840,ja0c05758_si_003_1_ASR_pacman,0.40935,27.7887,28.55275,3687.5,0.84768,2.0708,6590.268,0.311817217
3260,ja7b07612_si_001_FSR_pacman,1.47067,9.35302,9.53101,3729.78,0.45036,0.306228,1743.667,0.311663514
3259,ja7b07612_si_001_ASR_pacman,1.47067,9.35302,9.53101,3729.78,0.45036,0.306228,1743.667,0.311663514
3029,ja5b02999_si_007_ASR_pacman,0.421729,15.82547,19.2415,4237.63,0.8211,1.94698,1991.932,0.311645204
3386,ja8b06789_si_008_FSR_pacman,1.42869,5.59911,5.86989,2584.24,0.58342,0.408359,2667.268,0.311620047
1556,c9tc03698a2_ASR_pacman,1.49971,3.92085,5.08063,2597.77,0.62904,0.41944,557.14,0.311500712
3334,ja8b04277_si_011_FSR_pacman,0.514474,10.41269,13.59371,3787.96,0.80344,1.56167,2406.86,0.311183422
1845,d0ce00900h2_1_FSR_pacman,1.65285,6.97447,8.25738,3174.06,0.50264,0.304106,2153.19,0.311173937
3074,ja6b08724_si_007_ASR_pacman,0.341868,26.17158,27.75057,3969.35,0.86674,2.5353,2906.631,0.310914222
1270,c8ta09973a2_2_ASR_pacman,1.49782,3.52874,9.87149,3316.27,0.50752,0.338838,9509.268,0.310904978
3084,ja6b08724_si_015_ASR_pacman,0.341868,26.1862,27.74932,3972.28,0.86648,2.53454,2906.631,0.31076921
1500,c9sc00178f2_11_ASR_pacman,0.559316,21.72955,23.38088,3730.7,0.79682,1.42463,36259.068,0.310632826
2675,ic200054b_si_002_FSR_pacman,1.47531,2.74178,7.4333,3157.51,0.57236,0.387959,9250.113,0.310445448
933,c7sc05390h2_2_FSR_pacman,0.999814,5.55088,6.98556,4360.73,0.58178,0.581888,2764.268,0.310294231
1318,c9cc08860a2_FSR_pacman,0.582748,11.2815,14.11915,3410.61,0.79976,1.3724,2609.064,0.310244215
1846,d0ce00900h2_2_FSR_pacman,1.66424,6.91831,8.25224,3158.35,0.50222,0.301772,2812.91,0.310233997
395,am9b14121_si_001_3_ASR_pacman,1.11465,3.58098,8.53243,4187,0.567,0.50868,10215.656,0.309966392
289,am7b07920_si_002_5_ASR_pacman,1.16213,5.09167,9.746,4237.3,0.5301,0.456146,2998.724,0.309892932
290,am7b07920_si_002_5_FSR_pacman,1.16213,5.09167,9.746,4237.3,0.5301,0.456146,2998.724,0.309892932
3070,ja6b08724_si_004_ASR_pacman,0.353838,24.62399,28.65275,3872.78,0.86478,2.444,2988.639,0.309710564
405,am9b21938_si_001_ASR_pacman,1.35767,4.6097,6.66657,3083.3,0.57216,0.421428,2357.142,0.309663119
1608,cg801267m_si_001_ion_pacman,1.11956,4.31418,5.24501,3787.74,0.61286,0.547413,2689.636,0.309645244
529,c5ra18499a2_3_FSR_pacman,1.38419,6.04028,7.47371,3281.56,0.53518,0.386636,1389.124,0.309567153
528,c5ra18499a2_3_ASR_pacman,1.38419,6.04028,7.47371,3281.56,0.53518,0.386636,1389.124,0.309567153
3332,ja8b04277_si_010_FSR_pacman,0.531611,10.56512,13.5313,3703.35,0.80162,1.50791,2472.912,0.309546494
3080,ja6b08724_si_012_ASR_pacman,0.353838,24.92927,28.67969,3851.17,0.86508,2.44485,2988.639,0.309472829
2327,d2qi02361j2_2_ASR_pacman,0.505095,13.28419,15.42039,3975.23,0.80154,1.58691,18351.552,0.308961146
3410,ja8b08433_si_002_FSR_pacman,0.515879,10.51045,15.26423,3731.53,0.80358,1.55769,4441.384,0.308567475
2068,d0ta04778c2_ASR_pacman,1.22254,5.50754,6.68259,3450.59,0.56224,0.459895,2573.208,0.308531249
2069,d0ta04778c2_FSR_pacman,1.22254,5.50754,6.68259,3450.59,0.56224,0.459895,2573.208,0.308531249
1100,c8ce01585f2_FSR_pacman,1.48285,3.18687,6.98197,2699.27,0.57214,0.385838,1990.5,0.30842576
371,am9b00872_si_002_ASR_pacman,3.47669,3.71172,5.09899,1572.68,0.43944,0.126396,1571.588,0.308331177
88,41557_2017_BFnchem2747_MOESM346_ESM_ASR_pacman,1.42643,3.59861,7.00604,3024.23,0.57146,0.400623,1892.32,0.308187931
89,41557_2017_BFnchem2747_MOESM346_ESM_FSR_pacman,1.42643,3.59861,7.00604,3024.23,0.57146,0.400623,1892.32,0.308187931
259,am0c13022_si_002_ASR_pacman,1.49889,3.70629,7.08745,2641.3,0.56236,0.375185,3173.88,0.30803934
260,am0c13022_si_002_FSR_pacman,1.49889,3.70629,7.08745,2641.3,0.56236,0.375185,3173.88,0.30803934
272,am7b00918_si_002_FSR_pacman,0.51266,10.88401,13.91264,3784.72,0.805,1.57024,4433.48,0.308032792
716,c7ce00108h2_4_FSR_pacman,0.906163,3.97698,6.34626,4753.84,0.60842,0.671424,6506.328,0.308013367
3064,ja6b08724_si_001_ASR_pacman,0.354561,24.8444,28.37486,3867.37,0.86618,2.44297,2964.612,0.307976803
415,an9b01740_si_002_ASR_pacman,1.50835,3.64056,5.27973,2685.81,0.61774,0.409548,1181.748,0.307737166
2948,ja507269n_si_003_FSR_pacman,0.350261,25.18056,26.46131,4182.12,0.85544,2.4423,2935.148,0.307660454
1839,d0ce00900h2_12_ASR_pacman,1.61269,6.17353,8.05951,3125.94,0.5141,0.318784,1937.01,0.307611814
1577,cg300979c_si_002_ion_pacman,0.995822,6.38317,7.87511,4908.02,0.56622,0.568595,3784.143,0.307076809
2935,ja500330a_si_008_ASR_pacman,1.22479,5.03551,6.21304,3170.96,0.57568,0.470024,8417.076,0.306945346
744,c7ce01067b2_1_FSR_pacman,1.10445,4.73118,5.10331,3893.69,0.60802,0.550517,1422.264,0.306241852
743,c7ce01067b2_1_ASR_pacman,1.10445,4.73118,5.10331,3893.69,0.60802,0.550517,1422.264,0.306241852
474,c5dt03038b2_1_ASR_pacman,1.49819,4.66514,6.02169,2806.86,0.5827,0.388935,1651.116,0.305939163
2279,d2ce00268j2_3_FSR_pacman,1.29236,5.60288,8.40983,4108.32,0.54086,0.418507,8169.979,0.30580697
1156,c8dt02813c2_2_ASR_pacman,1.18536,4.47714,6.82797,3900.06,0.5769,0.486688,2728.504,0.305625771
1983,d0qi00068j2_ASR_pacman,1.09283,4.43603,5.96567,4150.19,0.5994,0.548485,1825.328,0.305514938
1984,d0qi00068j2_FSR_pacman,1.09283,4.43603,5.96567,4150.19,0.5994,0.548485,1825.328,0.305514938
1609,cg801267m_si_002_ion_pacman,1.11927,4.13286,5.07253,3675.9,0.612,0.546785,2649.841,0.305509658
1284,c9cc01701a2_2_ASR_pacman,1.12287,4.76047,7.03506,4277.43,0.58124,0.517638,1284.43,0.305388912
2866,ja0c07525_si_002_ASR_pacman,2.52133,5.83341,6.21729,1834.69,0.46974,0.186307,1248.58,0.305356402
1501,c9sc00178f2_11_FSR_pacman,0.577085,18.87047,23.38088,3835.98,0.78766,1.3649,37410.996,0.305201204
1065,c8ce00662h2_3_FSR_pacman,1.13378,4.28843,8.72696,4247.83,0.55356,0.488241,4151.576,0.305033808
1064,c8ce00662h2_3_ASR_pacman,1.13378,4.28843,8.72696,4247.83,0.55356,0.488241,4151.576,0.305033808
1596,cg501141m_si_003_ASR_pacman,1.08983,4.44598,6.57622,3877.4,0.58034,0.532504,5584.494,0.30475911
1092,c8ce01074a2_4_FSR_pacman,1.99453,6.80888,8.52684,2687.91,0.47804,0.239675,2801.168,0.304752579
1356,c9ce01230c2_3_FSR_pacman,0.972525,4.49128,6.72776,4694.13,0.59576,0.612591,6812.16,0.304713031
1511,c9sc01301f2_3_FSR_pacman,1.32817,3.45479,7.43157,2866.25,0.55446,0.417462,1858.151,0.30468928
1510,c9sc01301f2_3_ASR_pacman,1.32817,3.45479,7.43157,2866.25,0.55446,0.417462,1858.151,0.30468928
369,am8b22327_si_003_FSR_pacman,0.411696,13.11684,15.6281,4016.38,0.84274,2.04699,11747.592,0.304597765
960,c7tc01844d2_4_ASR_pacman,1.85372,6.23531,6.50672,2407.45,0.53416,0.288156,1249.464,0.304525365
961,c7tc01844d2_4_FSR_pacman,1.85372,6.23531,6.50672,2407.45,0.53416,0.288156,1249.464,0.304525365
1337,c9ce00759h2_ASR_pacman,1.70839,3.35415,9.27065,2655.28,0.49806,0.291538,4428.974,0.304470549
1338,c9ce00759h2_FSR_pacman,1.70839,3.35415,9.27065,2655.28,0.49806,0.291538,4428.974,0.304470549
1669,cm9b01258_si_004_FSR_pacman,1.58146,3.91758,8.26197,2555.56,0.51642,0.326546,4842.024,0.303968379
364,am8b20450_si_002_FSR_pacman,1.11483,5.50978,7.60176,3940.67,0.5487,0.492181,840.164,0.303895175
363,am8b20450_si_002_ASR_pacman,1.11483,5.50978,7.60176,3940.67,0.5487,0.492181,840.164,0.303895175
367,am8b22327_si_002_FSR_pacman,0.400064,14.1371,15.85441,4018.16,0.84892,2.12196,11747.592,0.303700751
1051,c8ce00653a2_1_FSR_pacman,1.60238,5.81099,7.88534,3247.03,0.52104,0.325166,10495.423,0.303655094
3076,ja6b08724_si_010_ASR_pacman,0.354749,26.15089,27.73699,3827.15,0.86342,2.43389,2898.087,0.303479514
934,c7ta00437k2_ASR_pacman,2.38466,2.63509,5.57518,1765.11,0.20892,0.08761,2021.01,0.30344644
935,c7ta00437k2_FSR_pacman,2.38466,2.63509,5.57518,1765.11,0.20892,0.08761,2021.01,0.30344644
2416,d3ce00228d2_2_ASR_pacman,0.938496,4.89684,6.2137,4755.92,0.5967,0.635804,2273.678,0.303121258
366,am8b22327_si_002_ASR_pacman,0.385371,14.1371,17.94747,3933.44,0.85506,2.2188,11339.424,0.302929522
2796,ja0660047si20060818_060256_FSR_pacman,0.926803,3.77132,6.22555,4688.07,0.60514,0.652933,3406.08,0.302929081
2795,ja0660047si20060818_060256_ASR_pacman,0.926803,3.77132,6.22555,4688.07,0.60514,0.652933,3406.08,0.302929081
3595,ja9b10501_si_018_FSR_pacman,1.0847,4.84834,7.16657,3853.99,0.5611,0.517284,4761.415,0.3028193
3594,ja9b10501_si_018_ASR_pacman,1.0847,4.84834,7.16657,3853.99,0.5611,0.517284,4761.415,0.3028193
1610,cg801267m_si_003_ion_pacman,1.05139,3.82933,5.19852,4099.31,0.6135,0.583514,2691.45,0.302780983
3072,ja6b08724_si_005_ASR_pacman,0.361833,24.38353,28.06754,3905,0.86592,2.39315,2963.172,0.302529182
