Serial,Name,Density,PLD,LCD,GSA,Void_Fraction,Pore_Volume,UnitCell_MW_g_mol,score_core,label_core
911,2020[In][hcb]2[ASR]1,1.03046,7.14786,8.42452,3124.74,0.6954,0.674843,850.522,-0.2771072602052609,-1
1156,2022[Co][bcg]3[ASR]1,0.944958,5.53341,6.6772,3899.34,0.6358,0.672834,1666.526,-0.2788503482673299,-1
262,2016[Sm][kgd]2[ASR]1,1.47588,3.55732,4.46757,3678.41,0.496,0.336071,718.548,-0.27898663952576896,-1
32,2006[Cd][nan]3[ASR]4,1.26346,5.81593,6.97647,3086.67,0.6577,0.520556,4284.028,-0.27912104388757797,-1
1320,2024[In][nan]3[ASR]1,1.20628,4.01309,5.19362,4005.18,0.5544,0.459594,5425.02,-0.28672866278525433,-1
248,2016[Eu][kgd]2[ASR]1,1.48285,3.53945,4.39611,3656.35,0.4966,0.334897,1022.476,-0.28874030463623335,-1
1020,2021[Cd][flu]3[ASR]1,1.547,3.47971,4.50651,3513.24,0.5112,0.330446,1075.724,-0.28978099988830586,-1
1182,2022[Nd][sql]2[ASR]1,1.12799,3.95942,5.47836,3942.56,0.6023,0.533958,676.496,-0.29109619750741444,-1
1255,2023[La][pts]3[ASR]1,1.21149,7.50315,8.08695,3001.63,0.6208,0.512427,870.198,-0.292668017377844,-1
76,2013[Ce][kgd]2[ASR]1,1.48872,3.68636,4.52767,3527.2,0.4984,0.334784,560.424,-0.2951712878729946,-1
583,2019[Cd][pts]3[ASR]1,0.984578,6.02273,6.70051,3799.28,0.6618,0.672166,3172.936,-0.29919874784262745,-1
748,2019[Zn][nan]3[ASR]11,0.956305,9.7296,11.76139,3591.2,0.6843,0.715566,3223.776,-0.3015886541893362,-1
776,2019[Zr][bey]2[ASR]1,1.47843,3.48398,7.06987,3278.91,0.495,0.334815,3204.118,-0.3025018609908301,-1
1039,2021[Co][ant]3[ASR]1,1.30423,2.77295,4.33288,3801.03,0.4997,0.383139,3005.028,-0.3033426464803206,-1
293,2017[CdSi][nan]3[ASR]1,1.58377,3.83337,5.53268,3320.61,0.5159,0.325741,3366.404,-0.3036119725839743,-1
565,2019[Cd][cru]2[ASR]1,1.18259,4.20923,5.5387,4033.85,0.5645,0.477341,3453.52,-0.30756095133722994,-1
99,2014[Co][dmc]3[ASR]1,1.18083,3.3044,4.59157,3968.14,0.5371,0.45485,1048.456,-0.3099274639967238,-1
167,2015[Ti][sql]2[ASR]1,1.34829,3.48843,4.05757,3830.7,0.5044,0.374103,404.195,-0.31046573517984477,-1
802,2020[Cd][nan]3[ASR]7,1.54301,2.73032,4.49111,3563.04,0.5189,0.336291,2122.448,-0.3119356081561282,-1
782,2019[Zr][scu]3[ASR]1,0.888944,8.87746,9.23797,3675.96,0.6678,0.751228,3953.064,-0.3136854897320802,-1
1370,2024[Zn][srs]3[ASR]2,1.13862,3.90119,4.44679,3689.57,0.6299,0.553215,737.948,-0.31660077982748724,-1
249,2016[Fe][hcb]2[ASR]1,1.0999,3.95494,5.27197,3296.43,0.6524,0.593146,751.488,-0.318601385929945,-1
1231,2023[Co][sql]2[ASR]1,1.09924,4.38783,7.12733,4102.31,0.5764,0.524363,1264.69,-0.31904270030784865,-1
1058,2021[Cu][eea]3[ASR]1,1.05888,3.92663,9.17347,4089.5,0.6063,0.572585,2182.488,-0.3191216292801382,-1
1363,2024[Zn][scn]3[ASR]1,1.04474,4.84141,6.79594,4020.73,0.614,0.587708,1579.8,-0.32174062695848704,-1
774,2019[Zr][bcu]3[ASR]2,0.952429,8.95756,11.33088,3021.69,0.685,0.719214,1532.04,-0.3248107463943377,-1
840,2020[Co][nia]3[ASR]1,0.898639,4.51307,8.68123,3969.91,0.6441,0.71675,1994.964,-0.3256757748447523,-1
237,2016[Co][sql]2[ASR]5,0.957785,4.44166,6.30658,3906.34,0.6344,0.662361,1488.354,-0.33007780552344457,-1
56,2011[V][sra]3[ASR]2,1.41408,2.60698,4.08067,3576.4,0.5166,0.365327,807.904,-0.33084631444724977,-1
1037,2021[Ce][flu]3[ASR]1,0.896589,4.17323,8.48584,3914.73,0.6534,0.728762,984.878,-0.3317186911600558,-1
299,2017[Cd][kgd]2[ASR]1,1.58081,3.91236,4.89423,3732.63,0.4828,0.305414,3918.892,-0.33185258744020274,-1
841,2020[Co][nia]3[ASR]2,0.897519,4.51054,8.64781,3967.04,0.6453,0.718982,1994.964,-0.33226882187773477,-1
971,2020[Zn][nan]2[ASR]2,1.409,6.28404,7.16487,3033.29,0.6263,0.4445,1200.26,-0.33274328885270066,-1
672,2019[In][bpq]3[ASR]2,1.41086,6.08989,6.68867,3045.09,0.5864,0.415632,2615.448,-0.3342923426484994,-1
1005,2020[Zn][tfz]3[ASR]3,1.58147,3.64813,5.46469,3407.27,0.4936,0.312115,1623.744,-0.3369484287731517,-1
206,2016[Co][nan]3[ASR]24,1.17377,4.1796,5.91368,4088.79,0.5294,0.451027,4791.6,-0.33702265097253203,-1
1018,2021[Ag][nan]3[ASR]1,1.38549,8.74983,9.77195,3114.85,0.6202,0.44764,1185.56,-0.3378763986783735,-1
1052,2021[Co][svk]3[ASR]1,0.982385,4.34,6.23706,3990.85,0.6117,0.622668,2324.992,-0.33796976272730817,-1
1049,2021[Co][rtl]3[ASR]1,1.20818,2.65196,4.36261,3918.2,0.5256,0.435036,1200.54,-0.33951401855233243,-1
798,2020[Cd][nan]3[ASR]2,1.56842,2.97548,5.16376,3676.19,0.4804,0.306295,6533.956,-0.34252244290327916,-1
938,2020[Pr][nan]3[ASR]1,1.45065,4.33824,5.71107,3114.65,0.5698,0.392789,1848.924,-0.34390777044725773,-1
1135,2021[Zn][nan]3[ASR]6,1.08756,8.90649,9.23943,3672.1,0.6746,0.620289,3686.848,-0.3440455686849919,-1
1285,2023[Zn][nan]3[ASR]14,1.65953,6.85005,7.78674,3313.37,0.5174,0.311774,1850.352,-0.3532468608510886,-1
17,0000[Eu][sql]2[ASR]1,1.62245,4.02158,4.81421,3404.23,0.5073,0.312676,2776.9,-0.3534510153891919,-1
806,2020[Cd][rtl]3[ASR]1,1.3512,2.44305,4.2692,3851.99,0.5364,0.39698,1570.612,-0.35711493179306153,-1
907,2020[Gd][sql]2[ASR]1,1.63998,4.05726,4.874,3351.31,0.5188,0.316346,1561.188,-0.35722498721827733,-1
1287,2023[Zn][nan]3[ASR]16,1.4371,3.73177,4.41773,3919.84,0.5076,0.353211,1835.968,-0.3572411720271944,-1
1223,2023[Cd][nan]3[ASR]3,1.12437,5.11973,7.31847,4109.7,0.5844,0.519756,2600.252,-0.36160492201973327,-1
1041,2021[Co][flu]3[ASR]1,1.3602,3.57765,4.47548,3808.27,0.4736,0.348183,2324.784,-0.36189256933485403,-1
80,2013[Nd][kgd]2[ASR]1,1.51424,3.66385,4.51334,3458.37,0.4959,0.327491,560.424,-0.36240447830519606,-1
1299,2024[Cd][nan]3[ASR]5,1.12437,5.12344,7.31492,4109.18,0.5854,0.520645,2600.252,-0.36370773684054925,-1
612,2019[Co][nan]3[ASR]7,1.4611,2.49377,6.32984,3339.11,0.4973,0.340361,2206.462,-0.3644672545616281,-1
691,2019[Mg][nan]3[ASR]2,0.912446,10.73041,12.01944,3357.04,0.6481,0.710289,4368.744,-0.3699030587409826,-1
404,2017[Pr][kgd]2[ASR]1,1.04005,5.15375,6.21738,4019.84,0.6105,0.586993,1933.68,-0.3709298672820154,-1
863,2020[Cu][nan]2[ASR]2,1.62361,3.75448,5.31593,3811.87,0.4754,0.292805,12197.408,-0.3739259863381985,-1
1369,2024[Zn][srs]3[ASR]1,1.13409,3.91591,4.46614,3705.98,0.6375,0.562127,737.948,-0.37459106219223237,-1
1068,2021[Cu][sql]2[ASR]4,1.73659,4.16597,4.66581,3362.87,0.5313,0.305944,1314.552,-0.3760895687919934,-1
862,2020[Cu][nan]2[ASR]1,1.62361,3.76448,5.3167,3811.89,0.4748,0.292435,12197.408,-0.37681679565231896,-1
387,2017[Mn][kgm]2[ASR]1,1.46462,5.99852,7.37921,3747.3,0.4679,0.319468,1280.874,-0.37825553664611,-1
568,2019[Cd][hcb]2[ASR]1,1.37375,3.74205,4.77123,4001.8,0.5488,0.399491,1346.344,-0.38073461340429127,-1
1154,2022[Ce][sql]2[ASR]1,1.1113,3.99135,5.72041,4011.07,0.6032,0.542787,676.496,-0.38177530105091684,-1
130,2014[Zn][pcu]3[ASR]10,0.995074,5.19047,10.8089,3092.39,0.7277,0.731302,1215.47,-0.386446587900922,-1
1173,2022[Eu][nan]3[ASR]2,1.1317,8.09201,8.67402,3951.07,0.5779,0.510648,2685.62,-0.3900561551655777,-1
966,2020[Zn][fgl]3[ASR]2,1.00528,7.98061,8.61802,3843.33,0.6652,0.661706,1395.024,-0.3902443691483892,-1
1127,2021[Zn][nan]3[ASR]11,1.28059,3.47962,5.28302,4047.4,0.5569,0.434879,1709.224,-0.39070100797693996,-1
593,2019[Co][apo]3[ASR]1,1.05942,3.6671,4.54762,3946.25,0.5906,0.557472,2425.112,-0.3934748148174023,-1
459,2017[Zr][nan]3[ASR]1,0.811156,7.12418,11.99121,3514.93,0.7354,0.906607,4231.772,-0.39535941943257136,-1
1277,2023[V][sea]3[ASR]1,1.02943,5.01639,5.91852,4074.74,0.5818,0.565165,1376.784,-0.39606102662331644,-1
242,2016[CuSi][sql]2[ASR]1,1.63982,3.09268,4.36621,3627.12,0.4909,0.299362,2621.056,-0.4048146055112447,-1
579,2019[Cd][nan]3[ASR]5,1.60118,3.22965,4.98587,3695.53,0.4702,0.293658,4375.152,-0.4084495196216942,-1
991,2020[Zn][nan]3[ASR]60,1.5447,2.83686,4.04004,3537.85,0.5033,0.325824,917.904,-0.4149687007014027,-1
1237,2023[Cu][nan]3[ASR]3,1.30013,5.73813,7.28525,4069.46,0.5066,0.389653,4379.816,-0.4150759181760453,-1
415,2017[Y][nia]3[ASR]1,1.03683,4.05011,6.89373,4120.7,0.5853,0.564508,1224.846,-0.4152659762128419,-1
1081,2021[Eu][nan]3[ASR]2,1.43096,7.74888,7.87258,3128.51,0.5524,0.386035,3273.32,-0.4192946429687314,-1
1301,2024[Cd][nia]3[ASR]1,0.920364,4.97016,9.37488,3915.35,0.6808,0.739707,2321.848,-0.4198663833027325,-1
104,2014[Co][sql]2[ASR]1,1.32509,4.32552,5.40194,4033.83,0.4855,0.366389,3475.478,-0.42450627589314216,-1
416,2017[Yb][mog]3[ASR]1,1.52115,2.54216,4.19469,3512.19,0.5031,0.330737,642.528,-0.43162789532235024,-1
855,2020[Cu][bcs]3[ASR]1,0.965779,5.74455,6.39943,3525.95,0.6994,0.724182,7870.08,-0.43404597531875844,-1
690,2019[Mg][nan]3[ASR]1,0.910088,10.82488,11.61605,3343.52,0.6557,0.72048,728.124,-0.4350031815177875,-1
557,2019[Al][bpq]3[ASR]3,0.969882,6.57536,6.95943,4047.77,0.5996,0.61822,362.246,-0.4360088519363803,-1
1248,2023[Gd][nan]3[ASR]1,1.24666,3.36495,5.5188,4106.48,0.5345,0.428747,1597.512,-0.43937991133207,-1
540,2018[Zn][pcu]3[ASR]3,0.965805,5.30943,7.84786,3994.82,0.6533,0.676431,4665.696,-0.4419650428957258,-1
692,2019[Mg][nan]3[ASR]3,0.929735,10.84174,11.55168,3324.49,0.6519,0.701168,728.124,-0.4428213159010941,-1
102,2014[Co][nan]3[ASR]4,0.994067,4.78421,7.65443,4138.57,0.5961,0.599658,5584.494,-0.4428365104053551,-1
989,2020[Zn][nan]3[ASR]58,1.54948,2.70222,4.06796,3525.67,0.5005,0.323012,917.904,-0.4428478240684832,-1
988,2020[Zn][nan]3[ASR]57,1.54077,2.74617,3.94097,3538.36,0.5012,0.325293,917.904,-0.4430073061098323,-1
623,2019[Cu][kgd]2[ASR]1,1.23935,3.20296,5.39437,4099.41,0.5338,0.43071,1459.024,-0.44485381988146067,-1
64,2012[CuCd][hex]3[ASR]1,1.07794,4.12859,6.18188,4062.83,0.607,0.563111,5310.88,-0.4461977049768464,-1
990,2020[Zn][nan]3[ASR]59,1.54099,2.7482,3.92875,3529.67,0.5019,0.3257,917.904,-0.44667529442373244,-1
631,2019[Cu][nan]3[ASR]4,0.846448,6.92729,10.29616,3859.07,0.692,0.817534,2870.016,-0.4467199411092402,-1
614,2019[Co][nan]3[ASR]9,1.07976,5.5954,8.53611,4178.8,0.5504,0.509743,4146.108,-0.449031325309889,-1
1242,2023[Eu][nan]2[ASR]1,1.20574,4.49012,5.95997,4141.06,0.5401,0.44794,1414.964,-0.44942376659467875,-1
328,2017[Co][nan]3[ASR]5,1.38138,5.76311,7.69686,2945.36,0.5597,0.405175,1103.976,-0.4498883296493066,-1
123,2014[Mn][nan]3[ASR]6,1.38601,2.31075,4.54087,3842.77,0.4769,0.344081,3561.384,-0.451385661959403,-1
473,2018[Cd][pcu]3[ASR]1,1.35951,3.56404,4.68347,4039.39,0.5033,0.370206,2416.05,-0.45340259641524483,-1
965,2020[Zn][fgl]3[ASR]1,1.01045,5.8044,8.61383,4033.58,0.6525,0.645749,1479.186,-0.454241447786238,-1
915,2020[Mg][nan]3[ASR]1,0.912549,10.89789,11.67288,3346.79,0.6548,0.71755,728.124,-0.4546789110599647,-1
1362,2024[Zn][pcu]3[ASR]3,1.2079,4.69219,8.10628,4192.07,0.5481,0.453764,8088.124,-0.46446558212733713,-1
191,2015[Zr][fcu]3[ASR]2,0.755193,5.60661,12.59507,3549.9,0.7251,0.960152,8482.608,-0.4669397469153669,-1
344,2017[CuEu][sql]2[ASR]1,1.13764,5.36566,6.7779,3108.26,0.6921,0.608364,1297.248,-0.46774093821402474,-1
1150,2022[Cd][nan]3[ASR]1,1.2959,5.29154,6.52646,4124.47,0.5177,0.39949,3553.72,-0.47133700253899313,-1
101,2014[Co][nan]3[ASR]14,1.4088,2.20537,4.52036,3784.36,0.4716,0.334752,3593.344,-0.47425676183459764,-1
617,2019[Co][rtl]3[ASR]1,1.15956,2.43002,4.39606,4004.61,0.544,0.469145,1212.556,-0.4755772929973201,-1
836,2020[Co][nan]3[ASR]8,1.28942,3.54214,5.09434,4064.87,0.4822,0.373966,1938.938,-0.4813350456616483,-1
81,2013[Sm][kgd]2[ASR]1,1.55696,3.60421,4.47886,3368.19,0.4928,0.316513,560.424,-0.4854098017096842,-1
652,2019[Dy][sql]2[ASR]1,1.12346,3.96763,6.05861,4123.76,0.584,0.519824,1026.868,-0.48872366439320736,-1
16,0000[Er][pcu]3[ASR]1,1.50732,4.42994,5.73881,3698.77,0.4445,0.294895,1172.946,-0.48886331939021943,-1
1137,2021[Zn][nan]3[ASR]8,0.966907,5.20827,9.4584,4041.22,0.662,0.684658,1613.104,-0.4945091668614836,-1
119,2014[Eu][esg]3[ASR]1,0.925759,4.49916,6.06564,3811.97,0.6654,0.718762,2373.452,-0.49497204841430786,-1
1214,2022[Zr][lvt]3[ASR]1,1.0669,6.93493,9.83426,2836.58,0.6733,0.631079,5783.264,-0.4966474059553505,-1
753,2019[Zn][pcu]3[ASR]1,1.50833,3.81051,4.71283,3936.5,0.4682,0.310409,2022.408,-0.4993843571418477,-1
491,2018[Co][nia]3[ASR]1,0.872025,4.68406,8.91438,4021.56,0.6517,0.747341,1994.964,-0.5012103996873041,-1
728,2019[Yb][nan]2[ASR]1,1.32706,3.83418,4.69516,4035.23,0.4768,0.359289,2462.484,-0.5061232656943666,-1
472,2018[Cd][nan]3[ASR]6,0.933546,5.91333,8.14266,4008.24,0.6576,0.704411,4342.652,-0.5113253759905323,-1
382,2017[La][nan]2[ASR]1,1.68325,4.00003,5.99004,3242.37,0.4931,0.292946,1893.842,-0.5173814184503378,-1
1094,2021[Mn][nan]2[ASR]1,1.50368,3.82825,4.58815,3491.83,0.4626,0.307645,724.036,-0.5177702095464927,-1
830,2020[Co][nan]3[ASR]2,1.18156,4.17766,5.84936,4172.92,0.5095,0.431211,3163.666,-0.5198885801321147,-1
35,2007[In][ctn]3[ASR]1,0.921299,5.48176,6.56544,3401.24,0.7078,0.768263,4691.688,-0.5201745633856714,-1
573,2019[Cd][kgd]2[ASR]2,1.52516,3.00983,4.68355,3898.98,0.4632,0.303706,767.284,-0.5203462768404226,-1
275,2016[Zn][nan]3[ASR]15,0.908716,5.03657,12.11623,3934.65,0.6987,0.768887,9702.528,-0.5230184024608526,-1
532,2018[Zn][acs]3[ASR]1,1.35647,5.34202,6.61919,4126.11,0.5052,0.372437,1744.346,-0.5253824368047724,-1
893,2020[Eu][nan]3[ASR]2,1.49411,4.32517,5.70363,3028.15,0.5657,0.37862,3064.636,-0.5340405142914584,-1
263,2016[Tb][fcu]3[ASR]1,0.804274,6.94679,13.37735,3094.29,0.741,0.921327,2530.89,-0.5354190234528087,-1
20,0000[In][ctn]3[ASR]1,0.917254,5.5106,6.54879,3412.04,0.7087,0.772632,4691.688,-0.5362914673395789,-1
36,2007[Zn][nan]3[ASR]1,1.26993,2.40607,4.69949,4037.12,0.5572,0.438765,3848.432,-0.5380339809508268,-1
1293,2024[Cd][nan]2[ASR]2,1.65278,3.43816,4.75221,3778.54,0.4544,0.27493,4655.16,-0.5418756679663321,-1
1086,2021[Gd][sql]2[ASR]1,1.43296,3.65042,4.94697,4054.8,0.4771,0.332948,2802.464,-0.543000763914339,-1
105,2014[CuNd][nan]3[ASR]1,1.51042,5.73185,6.32079,3790.26,0.4521,0.299321,8258.448,-0.5438679346700521,-1
1172,2022[Eu][nan]3[ASR]1,1.45236,3.1049,4.84089,3993.19,0.4654,0.320443,5787.152,-0.5451514845065404,-1
642,2019[Cu][rtl]3[ASR]3,1.34725,2.54328,4.23173,4024.17,0.4977,0.369419,1290.952,-0.5454806910944772,-1
381,2017[In][sea]3[ASR]1,0.873391,5.50836,8.21487,3959.09,0.6693,0.766324,1050.406,-0.5464518966865892,-1
729,2019[Yb][nan]2[ASR]2,1.33415,3.61543,4.74117,4058.51,0.4728,0.354384,2522.544,-0.548290312960706,-1
794,2020[Cd][hcb]2[ASR]2,1.44129,3.39718,4.17764,4033.85,0.4935,0.342402,793.282,-0.5491656684707618,-1
641,2019[Cu][rtl]3[ASR]2,1.31546,2.66662,4.33454,4052.62,0.4978,0.378423,1290.952,-0.5504302954996696,-1
591,2019[Ce][sql]2[ASR]1,1.5675,3.00698,4.06192,3599.95,0.4658,0.297161,2417.912,-0.5514252886058664,-1
771,2019[Zn][tfz]3[ASR]1,1.27922,3.89874,6.8271,4199.29,0.5055,0.395163,2528.668,-0.5519036643184592,-1
37,2007[Zn][nan]3[ASR]2,1.2255,3.08135,4.95649,4098.25,0.5651,0.461116,3848.432,-0.5525071527621019,-1
515,2018[Mn][bcu]3[ASR]1,0.922419,5.9032,7.52583,4106.7,0.6179,0.669869,2444.092,-0.5537025907888076,-1
295,2017[Cd][dia]3[ASR]1,1.00531,4.21326,7.09858,4086.71,0.6295,0.626173,3441.572,-0.5547435468929045,-1
1138,2021[Zn][nan]3[ASR]9,0.934417,5.61011,9.08794,3988.18,0.6792,0.72687,1709.224,-0.5555578358766198,-1
135,2015[Cd][nan]2[ASR]1,1.64404,3.76343,5.93837,3815.48,0.4411,0.268303,1666.744,-0.555971618449437,-1
63,2012[Co][sqp]3[ASR]2,1.47192,3.85484,5.16079,3911.21,0.4459,0.302938,2152.784,-0.5567904831519144,-1
83,2013[ZnCr][lon]3[ASR]1,0.794772,6.39302,11.75677,3609.86,0.7384,0.929071,5509.914,-0.562203092248259,-1
474,2018[Cd][sod]3[ASR]1,1.26217,3.04996,5.35859,4146.41,0.545,0.431794,8320.224,-0.5654092901138981,-1
1117,2021[ZnPb][llj]3[ASR]1,1.64147,2.96242,4.57296,3328.25,0.4992,0.304118,1051.476,-0.5681573723924966,-1
269,2016[Zn][fgl]3[ASR]1,1.33966,8.63635,9.32756,2951.3,0.6255,0.466909,1949.148,-0.5688728802629726,-1
440,2017[Zn][nan]3[ASR]4,0.974976,4.16232,5.54884,3950.36,0.6418,0.658272,2304.3,-0.5709291046848222,-1
136,2015[Cd][nan]3[ASR]2,1.70185,3.18274,4.36726,3370.21,0.4937,0.290096,953.55,-0.5775148092198918,-1
1281,2023[Zn][nan]3[ASR]10,1.40463,3.41668,5.99546,4162.1,0.4948,0.352264,2861.812,-0.583461527671691,-1
127,2014[Zn][nan]3[ASR]1,0.878608,5.25809,6.54685,3834.0,0.676,0.769399,2224.352,-0.5843283901238383,-1
103,2014[Co][nan]3[ASR]5,1.00691,4.56329,7.20709,4194.3,0.5907,0.586648,5584.494,-0.5858927938071687,-1
363,2017[Cu][rtl]3[ASR]2,1.10472,3.2429,4.22242,3993.64,0.5988,0.542039,1174.9,-0.5872885637405627,-1
49,2008[ZnSi][nan]3[ASR]1,1.09901,4.94772,7.83042,4233.57,0.5707,0.519288,2444.752,-0.5913579021920459,-1
301,2017[Cd][kgd]2[ASR]3,0.989946,7.52799,8.4504,4022.58,0.6471,0.653672,5216.232,-0.5928844159470295,-1
1372,2024[Zr][flu]3[ASR]1,0.850103,5.39536,8.48729,3183.75,0.721,0.848133,3536.496,-0.5951000085197204,-1
551,2018[Zr][nan]3[ASR]4,0.70707,6.67955,13.74408,3632.35,0.7225,1.02182,4857.902,-0.5975971378500553,-1
761,2019[Zn][pts]3[ASR]3,1.54267,3.19677,4.93021,3891.52,0.4445,0.288136,2244.352,-0.5990127271226484,-1
895,2020[Eu][nan]3[ASR]4,1.58487,3.6575,4.49663,3465.22,0.4605,0.290561,1996.97,-0.5990836762898137,-1
827,2020[Co][nan]3[ASR]12,1.37675,5.54203,6.76639,2950.25,0.5381,0.390847,1062.074,-0.6033715351949134,-1
412,2017[Tm][nan]3[ASR]1,0.833314,8.54079,9.97026,3721.19,0.7091,0.850939,2130.016,-0.6038200698836551,-1
1181,2022[Mn][sql]2[ASR]1,1.00781,5.08656,7.31163,4210.44,0.5839,0.579374,2871.688,-0.6048626733092366,-1
1323,2024[Mn][nan]3[ASR]1,1.26355,4.95141,5.62283,4130.67,0.478,0.3783,2361.056,-0.6068797412830769,-1
1359,2024[Zn][nia]3[ASR]1,0.932478,4.38542,8.54294,4102.11,0.6434,0.689989,2039.644,-0.6087456622063527,-1
858,2020[Cu][hbt]2[ASR]1,1.47054,3.60346,5.05011,4128.1,0.4933,0.335454,5336.904,-0.6099258472735709,-1
678,2019[In][sql]2[ASR]1,1.05675,3.87702,6.45976,4141.39,0.6085,0.575822,2332.824,-0.6148729516867011,-1
181,2015[Zn][pcu]3[ASR]1,1.07923,4.43693,5.33411,4033.6,0.6293,0.583103,1624.896,-0.6168386214638879,-1
527,2018[Ni][nan]3[ASR]3,1.29332,3.6731,5.35437,4175.93,0.4909,0.379566,1925.498,-0.6170046934952591,-1
1270,2023[Sc][nan]3[ASR]6,1.24511,2.86917,3.68742,4077.12,0.5009,0.402294,984.696,-0.621309963323073,-1
1265,2023[Sc][nan]3[ASR]13,1.24544,2.85339,3.69099,4077.91,0.5003,0.401707,984.696,-0.6237539695047083,-1
674,2019[In][mcm]2[ASR]1,1.13415,4.58056,8.59967,4263.05,0.5624,0.495879,6465.696,-0.6276039400741062,-1
1263,2023[Sc][nan]3[ASR]11,1.2451,2.86039,3.67957,4080.28,0.5006,0.402057,984.696,-0.6276733673955199,-1
1269,2023[Sc][nan]3[ASR]5,1.24421,2.85713,3.68528,4083.06,0.5003,0.402104,984.696,-0.6312653319099226,-1
475,2018[Cd][sod]3[ASR]2,1.38339,2.82859,4.50069,4119.98,0.5043,0.364539,4160.112,-0.6314992928085967,-1
1192,2022[Tb][umc]3[ASR]1,1.20491,4.56506,7.19243,2901.56,0.6616,0.549087,1464.168,-0.6319607374709957,-1
682,2019[La][pcu]3[ASR]1,1.63094,3.68397,4.22205,3601.05,0.4503,0.276098,1908.452,-0.6319618642291065,-1
1103,2021[Ni][nan]3[ASR]1,1.28204,3.81554,5.09421,4180.16,0.4957,0.386651,2061.566,-0.6319649685406468,-1
354,2017[Cu][nan]3[ASR]6,1.13364,3.94723,7.48031,4246.96,0.5687,0.501659,3477.132,-0.6330930867482216,-1
1264,2023[Sc][nan]3[ASR]12,1.24458,2.83821,3.68508,4083.13,0.4999,0.401662,984.696,-0.6331928131445359,-1
1266,2023[Sc][nan]3[ASR]2,1.24405,2.85238,3.68505,4084.79,0.5004,0.402236,984.696,-0.6339686598023686,-1
1090,2021[In][nan]3[ASR]2,0.851114,5.60775,10.07495,4000.57,0.682,0.801303,5401.836,-0.6349220051174562,-1
1262,2023[Sc][nan]3[ASR]10,1.24359,2.8413,3.69075,4086.92,0.4999,0.401982,984.696,-0.6375003876354697,-1
1271,2023[Sc][nan]3[ASR]7,1.24332,2.86683,3.69089,4088.36,0.5,0.402149,984.696,-0.6376477593461072,-1
1272,2023[Sc][nan]3[ASR]8,1.24295,2.85364,3.69083,4088.39,0.5,0.40227,984.696,-0.638521144322695,-1
1273,2023[Sc][nan]3[ASR]9,1.24491,2.82312,3.68045,4086.23,0.5002,0.401795,984.696,-0.6390444772599864,-1
601,2019[Co][nan]2[ASR]1,1.2779,2.86275,5.09885,4152.28,0.4805,0.376008,1260.632,-0.6410404046469012,-1
1268,2023[Sc][nan]3[ASR]4,1.24158,2.84095,3.69677,4090.96,0.5005,0.403116,984.696,-0.6416254331043039,-1
754,2019[Zn][pcu]3[ASR]2,1.46672,4.01863,5.16294,4148.25,0.4911,0.334828,2723.076,-0.6417872918108536,-1
1280,2023[Zn][kgd]2[ASR]2,1.60928,3.48777,4.59876,3889.08,0.4443,0.276086,922.016,-0.6428466807802682,-1
826,2020[Co][nan]3[ASR]11,1.39318,5.51288,6.79448,2946.85,0.5325,0.382219,1062.074,-0.6430139724221728,-1
1267,2023[Sc][nan]3[ASR]3,1.24179,2.84027,3.69657,4091.71,0.5002,0.402806,984.696,-0.6431220027263933,-1
1261,2023[Sc][nan]3[ASR]1,1.24223,2.84087,3.68909,4091.56,0.5,0.402502,984.696,-0.6440698529834972,-1
1146,2022[Cd][crb]3[ASR]1,1.64853,3.52969,4.59063,3186.21,0.5182,0.31434,2204.176,-0.6445991870090158,-1
985,2020[Zn][nan]3[ASR]21,1.48338,4.624,5.20335,4129.51,0.4894,0.329923,1110.004,-0.6461915913670246,-1
77,2013[Cu][sqc]2[ASR]1,1.76952,3.30833,5.08033,3509.39,0.4521,0.255493,4695.424,-0.6465955691364407,-1
714,2019[Pr][nan]3[ASR]2,1.59835,3.70647,4.8705,3199.77,0.4977,0.311383,990.624,-0.6502983342837432,-1
516,2018[Mn][bcu]3[ASR]2,0.884009,6.19384,8.2634,4095.01,0.6416,0.725784,2444.092,-0.654451706495399,-1
509,2018[Eu][umc]3[ASR]1,0.781314,5.97255,9.95645,3584.91,0.731,0.935603,2037.044,-0.6565874009218859,-1
525,2018[Ni][nan]3[ASR]1,1.25713,3.49043,4.97379,4197.03,0.5052,0.401869,1865.438,-0.6573328182431801,-1
495,2018[Cu][kgm]2[ASR]1,1.37823,4.75262,6.59257,4177.5,0.4781,0.346894,1714.188,-0.6635234237261773,-1
371,2017[Er][nan]3[ASR]1,0.816123,8.63528,10.20219,3751.68,0.7086,0.868252,2130.016,-0.6650027146882032,-1
1188,2022[Sc][qtz]3[ASR]1,1.3921,2.94067,3.39138,3258.16,0.5173,0.371597,528.108,-0.6654139098416607,-1
388,2017[Mn][pcu]3[ASR]1,1.35105,2.27921,4.23989,4098.92,0.5205,0.385257,759.956,-0.6654810951449512,-1
701,2019[Nd][sql]2[ASR]1,1.58687,2.99228,4.06046,3530.57,0.4544,0.286349,2417.912,-0.6702124673962313,-1
765,2019[Zn][sql]2[ASR]6,1.04677,4.46537,8.93406,4276.16,0.5753,0.549598,1867.203,-0.677149607589211,-1
628,2019[Cu][nan]3[ASR]1,1.4695,5.0332,5.76302,4090.65,0.4636,0.315482,1434.192,-0.6813376710243801,-1
