name,UnitCell_MW_g_mol,Density_g_cm3,PLD_A,LCD_A,GSA_m2_g,VoidFraction,PoreVolume_cm3_g
ja510525s_si_003_FSR_pacman,2668.395,0.772373,8.37262,11.46996,3456.17,0.7073,0.915749
ja5109535_si_002_ASR_pacman,7098.444,0.650697,7.61707,18.41939,3634.91,0.7642,1.17443
ja5109535_si_002_FSR_pacman,9368.122,0.952176,7.26002,18.41939,3979.25,0.6252,0.656601
ja5111317_si_002_ASR_pacman,4118.811,0.673195,7.86502,20.99099,2782.61,0.7917,1.17603
ja5111317_si_002_FSR_pacman,4118.811,0.673195,7.86502,20.99099,2782.61,0.7917,1.17603
ja5111317_si_003_ASR_pacman,6448.428,0.400393,11.67803,31.87217,3478.61,0.84594,2.11277
ja5111317_si_003_FSR_pacman,6448.428,0.400393,11.67803,31.87217,3478.61,0.84594,2.11277
ja512137t_si_002_4_ASR_pacman,2281.788,1.57656,2.21356,5.00842,2841.36,0.43454,0.275625
ja512137t_si_002_4_FSR_pacman,2281.788,1.57656,2.21356,5.00842,2841.36,0.43454,0.275625
ja512137t_si_002_5_ASR_pacman,2293.884,1.00701,4.41943,10.66674,3281.14,0.6655,0.660867
ja512137t_si_002_5_FSR_pacman,2293.884,1.00701,4.41943,10.66674,3281.14,0.6655,0.660867
ja512137t_si_002_6_ASR_pacman,2450.112,0.823294,5.56207,10.65165,3678.22,0.70146,0.852016
ja512137t_si_002_6_FSR_pacman,2450.112,0.823294,5.56207,10.65165,3678.22,0.70146,0.852016
ja512137t_si_002_7_ASR_pacman,2690.238,0.866201,5.58708,13.15927,3302.56,0.70188,0.810297
ja512137t_si_002_7_FSR_pacman,2690.238,0.866201,5.58708,13.15927,3302.56,0.70188,0.810297
ja512311a_si_002_ASR_pacman,9859.064,0.750337,9.86284,12.43576,3085.45,0.76792,1.02343
ja512311a_si_002_FSR_pacman,9859.064,0.750337,9.86284,12.43576,3085.45,0.76792,1.02343
ja512311a_si_003_FSR_pacman,10057.268,0.874839,6.32626,11.04891,3432.72,0.70612,0.807142
ja512311a_si_004_ASR_pacman,13271.246,1.05581,4.57444,7.53043,3693.62,0.611,0.578705
ja512311a_si_004_FSR_pacman,13271.246,1.05581,4.57444,7.53043,3693.62,0.611,0.578705
ja512311a_si_005_ASR_pacman,10913.768,0.715863,9.81301,11.87649,2871.42,0.79354,1.10851
ja512311a_si_005_FSR_pacman,10913.768,0.715863,9.81301,11.87649,2871.42,0.79354,1.10851
ja512311a_si_006_ASR_pacman,11492.84,0.878621,5.40566,8.969,3283.92,0.69444,0.790375
ja512311a_si_006_FSR_pacman,11492.84,0.878621,5.40566,8.969,3283.92,0.69444,0.790375
ja512311a_si_007_ASR_pacman,11010.536,0.509598,9.00729,11.62615,4721.48,0.80278,1.57532
ja512311a_si_007_FSR_pacman,9545.912,0.868664,8.16873,11.86884,2801.59,0.7534,0.867309
ja512311a_si_008_ASR_pacman,9594.932,0.842869,7.23141,11.99067,3306.28,0.71516,0.848482
ja512311a_si_008_FSR_pacman,9594.932,0.842869,7.23141,11.99067,3306.28,0.71516,0.848482
ja512311a_si_009_ASR_pacman,9907.448,0.770777,8.08885,9.76822,3050.22,0.75972,0.985655
ja512311a_si_009_FSR_pacman,9907.448,0.770777,8.08885,9.76822,3050.22,0.75972,0.985655
ja512311a_si_010_ASR_pacman,10016.515,0.865416,7.69561,11.54469,3058.76,0.71776,0.829382
ja512311a_si_010_FSR_pacman,10016.515,0.865416,7.69561,11.54469,3058.76,0.71776,0.829382
ja512311a_si_011_ASR_pacman,9721.388,0.790294,9.50466,12.09961,2676.42,0.78116,0.988442
ja512311a_si_011_FSR_pacman,9721.388,0.790294,9.50466,12.09961,2676.42,0.78116,0.988442
ja512311a_si_012_ASR_pacman,10913.768,1.37968,5.73169,7.11652,2924.35,0.5983,0.433652
ja512311a_si_012_FSR_pacman,10913.768,1.37968,5.73169,7.11652,2924.35,0.5983,0.433652
ja512311a_si_014_ASR_pacman,2476.862,0.731716,9.78344,11.44208,3168.75,0.77126,1.05404
ja512311a_si_014_FSR_pacman,2476.862,0.731716,9.78344,11.44208,3168.75,0.77126,1.05404
ja512762r_si_002_FSR_pacman,3768.928,0.760275,13.89179,14.11165,3423.04,0.73714,0.96957
ja512762r_si_003_ASR_pacman,3965.136,7.45566,2.82324,3.68172,610.382,0.20814,0.027917
ja512762r_si_003_FSR_pacman,3965.136,7.45566,2.82324,3.68172,610.382,0.20814,0.027917
ja512762r_si_004_ASR_pacman,4273.56,0.842587,7.77623,8.7587,3650.6,0.6927,0.822111
ja512762r_si_004_FSR_pacman,4273.56,0.842587,7.77623,8.7587,3650.6,0.6927,0.822111
ja512973b_si_002_FSR_pacman,3076.079,3.61648,4.60388,17.9003,773.12,0.60848,0.168252
ja512973b_si_003_FSR_pacman,3942.732,0.466477,8.66067,22.55018,3805.51,0.81406,1.74512
ja512973b_si_004_ASR_pacman,2898.683,2.33183,9.2376,23.31228,755.627,0.77684,0.333146
ja512973b_si_004_FSR_pacman,2898.683,2.33183,9.2376,23.31228,755.627,0.77684,0.333146
ja512973b_si_005_FSR_pacman,4237.044,0.480176,9.6895,22.62204,3481.75,0.8106,1.68813
ja5b00365_si_002_3_ASR_pacman,9342.84,0.603618,5.76448,14.5902,4965.24,0.73166,1.21212
ja5b00365_si_002_3_FSR_pacman,9342.84,0.603618,5.76448,14.5902,4965.24,0.73166,1.21212
ja5b00450_si_002_ASR_pacman,9556.191,2.29167,4.67076,13.43687,1678.46,0.51162,0.223252
ja5b00450_si_002_FSR_pacman,9620.187,2.31664,2.55109,13.43687,1711.11,0.49986,0.21577
ja5b00450_si_003_ASR_pacman,10692.798,1.51603,5.66724,12.87492,2528.19,0.55664,0.36717
ja5b00450_si_003_FSR_pacman,10884.786,1.54156,4.50583,12.87492,2551.94,0.54574,0.354017
ja5b00450_si_004_ASR_pacman,9904.539,1.59296,6.56889,15.3529,2236.81,0.58344,0.366261
ja5b00450_si_004_FSR_pacman,9952.536,1.60303,6.56889,15.3529,2256.81,0.57866,0.360979
ja5b00450_si_005_ASR_pacman,6206.524,1.7617,6.63171,14.17243,2093.11,0.54226,0.307804
ja5b00450_si_005_FSR_pacman,6254.521,1.77188,5.21259,14.17243,2108.49,0.5376,0.303406
ja5b02999_si_002_ASR_pacman,2838.282,0.686355,16.70286,16.87783,2895.79,0.81582,1.18863
ja5b02999_si_002_FSR_pacman,2934.276,0.745116,12.22185,13.98752,3264.08,0.78782,1.05731
ja5b02999_si_003_ASR_pacman,5676.564,0.78255,11.47984,14.66816,2900.71,0.79088,1.01064
ja5b02999_si_003_FSR_pacman,6044.962,0.89988,8.013,11.41854,3323.83,0.74324,0.825932
ja5b02999_si_004_ASR_pacman,5234.972,0.686269,13.07534,14.9684,3280.62,0.7975,1.16208
ja5b02999_si_004_FSR_pacman,5539.374,0.813184,10.48272,14.9684,3574.65,0.75338,0.926457
ja5b02999_si_005_ASR_pacman,2613.454,0.812995,11.61289,14.83658,3061.85,0.77524,0.953561
ja5b02999_si_005_FSR_pacman,2661.451,0.852079,10.13386,12.83026,3169.05,0.7567,0.888063
ja5b02999_si_006_ASR_pacman,2659.434,0.598109,13.55099,15.33543,3571.36,0.77916,1.30271
ja5b02999_si_006_FSR_pacman,2899.84,0.775752,10.17515,13.21222,3633.01,0.73164,0.943137
ja5b02999_si_007_ASR_pacman,1991.932,0.421729,15.82547,19.2415,4237.63,0.8211,1.94698
ja5b02999_si_007_FSR_pacman,2055.928,0.456076,15.82547,17.29768,4343.15,0.80788,1.77137
ja5b11034_si_002_ASR_pacman,6175.591,1.01828,5.27655,7.9964,2953.16,0.69774,0.685211
ja5b11034_si_002_FSR_pacman,6175.591,1.01828,5.27655,7.9964,2953.16,0.69774,0.685211
ja5b11079_si_002_ASR_pacman,10489.024,0.601028,7.12678,14.16979,4129.42,0.7654,1.27349
ja5b11079_si_002_FSR_pacman,11000.992,0.630096,6.98986,14.16979,4312.86,0.7517,1.19299
ja5b11079_si_003_ASR_pacman,10563.84,0.596535,7.30064,14.41353,4141.8,0.77042,1.29149
ja5b11079_si_003_FSR_pacman,11075.808,0.625053,6.98972,14.41353,4304.31,0.75662,1.21049
ja6b01345_si_001_ASR_pacman,15937.648,0.730611,11.01877,20.305,3451.89,0.6956,0.952079
ja6b01345_si_001_FSR_pacman,15937.648,0.730611,11.01877,20.305,3451.89,0.6956,0.952079
ja6b01345_si_002_ASR_pacman,4376.692,0.318001,15.9123,18.50354,4600.9,0.87078,2.73829
ja6b01345_si_002_FSR_pacman,4760.668,0.345899,14.69201,16.46143,4715.05,0.85868,2.48246
ja6b01663_si_002_ASR_pacman,5845.944,0.438285,17.09587,24.65698,3659.99,0.83908,1.91446
ja6b01663_si_002_FSR_pacman,6229.92,0.466719,17.09587,24.65698,3739.58,0.82796,1.774
ja6b02030_si_002_FSR_pacman,6135.426,1.74501,5.36707,6.3623,2908.7,0.54974,0.315035
ja6b02030_si_004_ASR_pacman,6639.606,1.83949,4.91197,6.75698,2922.69,0.50878,0.276587
ja6b02030_si_004_FSR_pacman,6639.606,1.83949,4.91197,6.75698,2922.69,0.50878,0.276587
ja6b03263_si_002_1_ASR_pacman,2458.974,1.5895,5.84724,8.28225,1742.39,0.57494,0.361711
ja6b03263_si_002_1_FSR_pacman,2458.974,1.5895,5.84724,8.28225,1742.39,0.57494,0.361711
ja6b03263_si_002_2_ASR_pacman,2416.549,1.77929,2.25565,8.26095,2130.64,0.48162,0.270681
ja6b03263_si_002_2_FSR_pacman,2416.549,1.77929,2.25565,8.26095,2130.64,0.48162,0.270681
ja6b04971_si_002_6_ASR_pacman,11914.944,0.642349,6.66254,13.745,3752.93,0.77674,1.20922
ja6b04971_si_002_6_FSR_pacman,13066.872,0.711351,5.86497,13.25689,4187.15,0.74072,1.04129
ja6b06239_si_001_ASR_pacman,3664.056,0.968913,6.19808,8.96972,3938.23,0.62302,0.64301
ja6b06239_si_001_FSR_pacman,3696.054,0.976519,6.19808,8.96972,3932.93,0.62038,0.635297
ja6b06239_si_002_ASR_pacman,2968.906,0.789413,6.24729,9.30161,3484.55,0.72706,0.921014
ja6b06239_si_002_FSR_pacman,3096.898,0.816445,6.16487,9.30161,3523.29,0.71594,0.8769
ja6b06375_si_001_ASR_pacman,6384.704,1.08144,6.91484,11.94073,3284.1,0.702,0.649137
ja6b06375_si_001_FSR_pacman,6384.704,1.08144,6.91484,11.94073,3284.1,0.702,0.649137
ja6b06759_si_002_ASR_pacman,24825.984,0.576281,7.88946,14.81093,3904.83,0.76976,1.33574
ja6b06759_si_002_FSR_pacman,24825.984,0.576281,7.88946,14.81093,3904.83,0.76976,1.33574
ja6b06759_si_003_ASR_pacman,28783.208,0.667947,7.98313,15.36737,3280.88,0.77286,1.15707
ja6b06759_si_003_FSR_pacman,28783.208,0.667947,7.98313,15.36737,3280.88,0.77286,1.15707
ja6b06759_si_004_ASR_pacman,24245.376,0.558595,7.84153,15.47291,3884.65,0.77588,1.38899
ja6b06759_si_004_FSR_pacman,24245.376,0.558595,7.84153,15.47291,3884.65,0.77588,1.38899
ja6b08724_si_001_ASR_pacman,2964.612,0.354561,24.8444,28.37486,3867.37,0.86618,2.44297
ja6b08724_si_001_FSR_pacman,3060.606,0.365232,24.8444,26.34352,3911.03,0.86198,2.36009
ja6b08724_si_002_ASR_pacman,2946.084,0.365824,23.90219,27.82263,3839.44,0.85994,2.3507
ja6b08724_si_002_FSR_pacman,3042.078,0.376898,23.90219,25.7622,3866.09,0.85556,2.27
ja6b08724_si_003_ASR_pacman,2756.844,0.3336,24.84065,28.30575,4162.39,0.86726,2.5997
ja6b08724_si_003_FSR_pacman,2852.838,0.344341,24.84064,26.27736,4223.09,0.86232,2.50426
ja6b08724_si_004_ASR_pacman,2988.639,0.353838,24.62399,28.65275,3872.78,0.86478,2.444
ja6b08724_si_004_FSR_pacman,3084.633,0.364253,24.62688,26.54082,3921.31,0.86034,2.36193
ja6b08724_si_005_ASR_pacman,2963.172,0.361833,24.38353,28.06754,3905,0.86592,2.39315
ja6b08724_si_005_FSR_pacman,3059.166,0.372729,24.38353,26.00569,3969.72,0.86084,2.30956
ja6b08724_si_007_ASR_pacman,2906.631,0.341868,26.17158,27.75057,3969.35,0.86674,2.5353
ja6b08724_si_007_FSR_pacman,3050.622,0.363902,25.14927,27.0909,3879.47,0.8615,2.3674
ja6b08724_si_010_ASR_pacman,2898.087,0.354749,26.15089,27.73699,3827.15,0.86342,2.43389
ja6b08724_si_010_FSR_pacman,3042.078,0.376898,23.90846,25.72176,3877.77,0.85548,2.26979
ja6b08724_si_011_ASR_pacman,2756.844,0.3336,24.91111,28.2964,4166.17,0.86732,2.59988
ja6b08724_si_011_FSR_pacman,2852.838,0.344341,24.91111,26.2593,4230.91,0.8623,2.50421
ja6b08724_si_012_ASR_pacman,2988.639,0.353838,24.92927,28.67969,3851.17,0.86508,2.44485
ja6b08724_si_012_FSR_pacman,3084.633,0.364253,24.92927,26.57811,3899.5,0.86064,2.36276
ja6b08724_si_013_ASR_pacman,2963.172,0.361833,24.52318,28.04628,3919.58,0.86488,2.39027
ja6b08724_si_013_FSR_pacman,3059.166,0.372729,24.52318,25.99112,3984.12,0.85982,2.30683
ja6b08724_si_015_ASR_pacman,2906.631,0.341868,26.1862,27.74932,3972.28,0.86648,2.53454
ja6b08724_si_015_FSR_pacman,3050.622,0.363902,25.13728,27.11685,3883.15,0.86118,2.36652
ja6b09113_si_002_FSR_pacman,2360.841,0.603394,10.54156,13.34571,3847.9,0.76954,1.27535
ja6b09155_si_002_ASR_pacman,3637.644,0.895725,9.69363,10.09489,3498.1,0.68172,0.761082
ja6b09155_si_002_FSR_pacman,3637.644,0.895725,9.69363,10.09489,3498.1,0.68172,0.761082
ja6b09155_si_003_ASR_pacman,1140.588,0.921821,9.39538,9.56991,3488.47,0.67106,0.727972
ja6b09155_si_003_FSR_pacman,1140.588,0.921821,9.39538,9.56991,3488.47,0.67106,0.727972
ja6b09463_si_002_ASR_pacman,2691.084,0.588716,6.41604,18.0483,3861.74,0.77218,1.31163
ja6b09463_si_002_FSR_pacman,2691.084,0.588716,6.41604,18.0483,3861.74,0.77218,1.31163
ja6b10768_si_005_ASR_pacman,2231.424,0.526978,11.27016,14.04026,3249.02,0.85042,1.61377
ja6b10768_si_005_FSR_pacman,3047.373,0.677966,8.63427,11.39447,3883.23,0.78122,1.1523
ja6b10768_si_006_ASR_pacman,1611.728,0.588355,10.12081,13.30407,3051.44,0.83646,1.42169
ja6b10768_si_006_FSR_pacman,1611.728,0.588355,10.12081,13.30407,3051.44,0.83646,1.42169
ja6b11027_si_002_ASR_pacman,8456.74,2.83689,2.0772,7.94824,1362.02,0.5521,0.194614
ja6b11027_si_002_FSR_pacman,8456.74,2.83689,2.0772,7.94824,1362.02,0.5521,0.194614
ja6b12353_si_002_1_ASR_pacman,11921.334,0.707541,7.32594,22.64736,3142.67,0.77324,1.09286
ja6b12353_si_002_1_FSR_pacman,11921.334,0.707541,7.32594,22.64736,3142.67,0.77324,1.09286
ja6b12353_si_002_2_ASR_pacman,36977.088,0.882627,6.41443,10.82537,3797.71,0.66554,0.754045
ja6b12353_si_002_2_FSR_pacman,36977.088,0.882627,6.41443,10.82537,3797.71,0.66554,0.754045
ja6b13176_si_002_ASR_pacman,6212.381,1.0576,23.70135,24.67165,3702.84,0.62286,0.588935
ja6b13176_si_002_FSR_pacman,6212.381,1.0576,23.70135,24.67165,3702.84,0.62286,0.588935
ja6b13176_si_003_ASR_pacman,1466.249,1.06047,5.11626,6.12304,4566.65,0.53362,0.503191
ja6b13176_si_003_FSR_pacman,1502.279,1.0848,5.11626,6.12304,4536.8,0.52412,0.483147
ja7b00037_si_002_FSR_pacman,20414.538,1.20754,2.98507,7.7208,4174.34,0.52672,0.436192
ja7b00219_si_002_ASR_pacman,2686.296,1.42741,8.5987,12.04822,1956.32,0.6483,0.454178
ja7b00219_si_002_FSR_pacman,2734.293,1.44743,8.5987,10.32368,2004.09,0.63898,0.441458
ja7b00219_si_003_ASR_pacman,2948.085,1.51417,5.81694,12.26568,1905.4,0.64518,0.426094
ja7b00219_si_003_FSR_pacman,2996.082,1.5339,5.81694,10.72272,1942.23,0.63678,0.415139
ja7b00219_si_004_ASR_pacman,2870.34,1.49676,8.71154,12.17153,1882.59,0.64402,0.430275
ja7b00219_si_004_FSR_pacman,2966.334,1.5366,5.94004,10.31084,2019.24,0.62534,0.406963
ja7b00219_si_005_ASR_pacman,4110.573,1.68149,8.26027,11.48839,1763.76,0.6294,0.374312
ja7b00219_si_005_FSR_pacman,4158.57,1.7014,8.26027,9.93171,1826.83,0.61958,0.364159
ja7b00219_si_006_ASR_pacman,2520.357,1.01963,7.73208,10.27398,3600.69,0.61132,0.599551
ja7b00219_si_006_FSR_pacman,2552.355,1.02864,7.32578,9.49986,3611.62,0.60768,0.590763
ja7b00219_si_008_ASR_pacman,17372.76,1.0806,5.47095,12.54903,3215.49,0.6504,0.601887
ja7b00219_si_008_FSR_pacman,18200.946,1.13124,5.41062,12.54903,3268.01,0.63132,0.558077
ja7b00219_si_009_ASR_pacman,5050.644,1.18157,6.41843,8.05625,2648.91,0.63554,0.537876
ja7b00219_si_009_FSR_pacman,5242.632,1.20804,4.68416,8.05625,2785.78,0.6215,0.51447
ja7b01320_si_003_ASR_pacman,8720.672,1.23779,8.95496,10.3959,2711.19,0.62942,0.508502
ja7b01320_si_003_FSR_pacman,9232.64,1.29561,8.95496,10.3959,2801.75,0.6071,0.468583
ja7b01320_si_004_ASR_pacman,5797.452,1.26251,6.31005,6.91906,3184.85,0.5903,0.467562
ja7b01320_si_004_FSR_pacman,5797.452,1.26251,6.31005,6.91906,3184.85,0.5903,0.467562
ja7b01320_si_005_ASR_pacman,5770.406,1.26024,6.22998,6.82257,3185.88,0.59,0.468164
ja7b01320_si_005_FSR_pacman,5770.406,1.26024,6.22998,6.82257,3185.88,0.59,0.468164
ja7b01320_si_006_ASR_pacman,5775.406,1.17282,6.2678,6.8539,3355.82,0.60906,0.519312
ja7b01320_si_006_FSR_pacman,5775.406,1.17282,6.2678,6.8539,3355.82,0.60906,0.519312
ja7b01320_si_007_ASR_pacman,5561.3,1.17679,6.5673,7.11486,3176.91,0.61178,0.519872
ja7b01320_si_007_FSR_pacman,5561.3,1.17679,6.5673,7.11486,3176.91,0.61178,0.519872
ja7b01320_si_008_ASR_pacman,5552.419,1.1675,6.31382,6.90522,3372.99,0.60092,0.514708
ja7b01320_si_008_FSR_pacman,5552.419,1.1675,6.31382,6.90522,3372.99,0.60092,0.514708
ja7b01320_si_009_ASR_pacman,5552.399,1.1764,6.13181,6.84478,3279.15,0.6067,0.515724
ja7b01320_si_009_FSR_pacman,5552.399,1.1764,6.13181,6.84478,3279.15,0.6067,0.515724
ja7b01320_si_010_ASR_pacman,5558.478,1.13034,6.18067,6.74672,3454.91,0.61086,0.540423
ja7b01320_si_010_FSR_pacman,5558.478,1.13034,6.18067,6.74672,3454.91,0.61086,0.540423
ja7b01320_si_011_ASR_pacman,5563.478,1.1353,6.155,6.79537,3425.72,0.61506,0.541759
ja7b01320_si_011_FSR_pacman,5563.478,1.1353,6.155,6.79537,3425.72,0.61506,0.541759
ja7b01320_si_012_ASR_pacman,5559.526,1.16337,6.2465,6.84028,3472.34,0.59868,0.51461
ja7b01320_si_012_FSR_pacman,5559.526,1.16337,6.2465,6.84028,3472.34,0.59868,0.51461
ja7b01320_si_013_ASR_pacman,5520.449,1.16885,6.08854,6.74605,3396.1,0.60364,0.516441
ja7b01320_si_013_FSR_pacman,5520.449,1.16885,6.08854,6.74605,3396.1,0.60364,0.516441
ja7b01320_si_014_ASR_pacman,5492.355,1.12349,6.06511,6.8117,3421.31,0.61572,0.548043
ja7b01320_si_014_FSR_pacman,5492.355,1.12349,6.06511,6.8117,3421.31,0.61572,0.548043
ja7b01320_si_015_ASR_pacman,5573.096,1.3061,5.79993,6.54081,3051.81,0.58834,0.450457
ja7b01320_si_015_FSR_pacman,5573.096,1.3061,5.79993,6.54081,3051.81,0.58834,0.450457
ja7b01320_si_016_ASR_pacman,5540.499,1.18778,5.62862,6.26736,3555.88,0.58138,0.489467
ja7b01320_si_016_FSR_pacman,5540.499,1.18778,5.62862,6.26736,3555.88,0.58138,0.489467
ja7b01320_si_017_ASR_pacman,5514.461,1.18808,5.61038,6.27934,3376.48,0.59072,0.497205
ja7b01320_si_017_FSR_pacman,5514.461,1.18808,5.61038,6.27934,3376.48,0.59072,0.497205
ja7b01320_si_018_ASR_pacman,5508.374,1.16631,6.10907,6.85071,3371.48,0.60054,0.514904
ja7b01320_si_018_FSR_pacman,5508.374,1.16631,6.10907,6.85071,3371.48,0.60054,0.514904
ja7b01320_si_019_ASR_pacman,5598.483,1.24155,6.19119,6.76534,3349.25,0.58766,0.473327
ja7b01320_si_019_FSR_pacman,5598.483,1.24155,6.19119,6.76534,3349.25,0.58766,0.473327
ja7b01320_si_020_ASR_pacman,5721.248,1.18182,6.56643,7.12517,3234.17,0.61214,0.517966
ja7b01320_si_020_FSR_pacman,5721.248,1.18182,6.56643,7.12517,3234.17,0.61214,0.517966
ja7b01559_si_003_ASR_pacman,6626.406,0.749118,5.1109,10.94988,4112.18,0.6979,0.931628
ja7b01559_si_003_FSR_pacman,6626.406,0.749118,5.1109,10.94988,4112.18,0.6979,0.931628
ja7b01764_si_002_ASR_pacman,1143.064,1.8185,5.35051,5.62079,3379.19,0.4334,0.238328
ja7b01764_si_002_FSR_pacman,1143.064,1.8185,5.35051,5.62079,3379.19,0.4334,0.238328
ja7b02184_si_007_ASR_pacman,7201.896,0.812989,13.14837,19.22968,3398.58,0.73288,0.901464
ja7b02184_si_007_FSR_pacman,7201.896,0.812989,13.14837,19.22968,3398.58,0.73288,0.901464
ja7b02184_si_008_ASR_pacman,7201.896,0.811126,13.07903,19.20697,3406.63,0.73228,0.902795
ja7b02184_si_008_FSR_pacman,7201.896,0.811126,13.07903,19.20697,3406.63,0.73228,0.902795
ja7b02184_si_010_ASR_pacman,7370.856,0.841722,9.22184,17.60558,3755.88,0.688,0.817372
ja7b02184_si_010_FSR_pacman,7370.856,0.841722,9.22184,17.60558,3755.88,0.688,0.817372
ja7b02184_si_013_ASR_pacman,6154.704,0.697107,13.16724,19.26655,3955.09,0.73416,1.05315
ja7b02184_si_013_FSR_pacman,6154.704,0.697107,13.16724,19.26655,3955.09,0.73416,1.05315
ja7b02184_si_014_ASR_pacman,6154.704,0.697352,13.03562,19.26059,3955.24,0.7359,1.05528
ja7b02184_si_014_FSR_pacman,6154.704,0.697352,13.03562,19.26059,3955.24,0.7359,1.05528
ja7b02184_si_016_ASR_pacman,6275.28,0.780538,8.89852,17.73155,4064.35,0.6806,0.871962
ja7b02184_si_016_FSR_pacman,6275.28,0.780538,8.89852,17.73155,4064.35,0.6806,0.871962
ja7b02184_si_017_ASR_pacman,6419.64,0.741696,10.41388,17.80382,3976.08,0.714,0.962658
ja7b02184_si_017_FSR_pacman,6419.64,0.741696,10.41388,17.80382,3976.08,0.714,0.962658
ja7b02272_si_003_ASR_pacman,13441.448,1.17121,5.13368,16.05132,4063.29,0.57276,0.489033
ja7b02272_si_003_FSR_pacman,13441.448,1.17121,5.13368,16.05132,4063.29,0.57276,0.489033
ja7b02272_si_004_ASR_pacman,29377.776,1.44804,4.67803,12.99658,3341.39,0.54814,0.37854
ja7b02272_si_004_FSR_pacman,29377.776,1.44804,4.67803,12.99658,3341.39,0.54814,0.37854
ja7b02272_si_005_ASR_pacman,5378.754,1.51075,4.46462,10.33545,3147.12,0.49346,0.326632
ja7b02272_si_005_FSR_pacman,5378.754,1.51075,4.46462,10.33545,3147.12,0.49346,0.326632
ja7b02272_si_006_ASR_pacman,14606.904,1.36407,4.65939,9.93853,3764.23,0.54128,0.396814
ja7b02272_si_006_FSR_pacman,14606.904,1.36407,4.65939,9.93853,3764.23,0.54128,0.396814
ja7b02272_si_007_ASR_pacman,86542.692,0.977667,4.46868,36.94957,3844,0.65654,0.671537
ja7b02272_si_007_FSR_pacman,86926.668,0.981292,4.46868,33.72153,3861.09,0.6549,0.667385
ja7b02272_si_008_ASR_pacman,7488.816,1.2813,4.89946,8.23261,3987.34,0.5568,0.43456
ja7b02272_si_008_FSR_pacman,7488.816,1.2813,4.89946,8.23261,3987.34,0.5568,0.43456
ja7b02272_si_009_ASR_pacman,40865.675,0.772735,8.4886,33.70901,4403.61,0.70982,0.918582
ja7b02272_si_009_FSR_pacman,40865.675,0.772735,8.4886,33.70901,4403.61,0.70982,0.918582
ja7b02272_si_010_ASR_pacman,42047.013,0.864915,5.9884,31.25572,4407.89,0.6645,0.768284
ja7b02272_si_010_FSR_pacman,42047.013,0.864915,5.9884,31.25572,4407.89,0.6645,0.768284
ja7b02272_si_011_FSR_pacman,161608.909,0.978898,5.36985,30.81889,3792.95,0.6656,0.679948
ja7b02272_si_012_ASR_pacman,5454.207,1.07861,5.48434,8.52187,4234.87,0.60614,0.561966
ja7b02272_si_012_FSR_pacman,5454.207,1.07861,5.48434,8.52187,4234.87,0.60614,0.561966
ja7b02272_si_013_ASR_pacman,40270.344,1.92518,3.8735,7.36799,2673.52,0.52532,0.272868
ja7b02272_si_013_FSR_pacman,40270.344,1.92518,3.8735,7.36799,2673.52,0.52532,0.272868
ja7b02272_si_016_ASR_pacman,18364.104,1.37244,21.67249,23.97346,2939.26,0.63012,0.459125
ja7b02272_si_016_FSR_pacman,18364.104,1.37244,21.67249,23.97346,2939.26,0.63012,0.459125
ja7b02394_si_003_ASR_pacman,8369.22,0.604562,8.47781,16.86367,3531.34,0.77558,1.28288
ja7b02394_si_003_FSR_pacman,8369.22,0.604562,8.47781,16.86367,3531.34,0.77558,1.28288
ja7b02470_si_002_ASR_pacman,12673.44,1.31948,5.65278,8.98594,2601.53,0.63358,0.480173
ja7b02470_si_002_FSR_pacman,12929.424,1.33749,5.65278,8.98594,2604.51,0.62668,0.46855
ja7b02470_si_003_ASR_pacman,2644.764,0.755144,9.8509,12.1742,2920.1,0.75184,0.995625
ja7b02470_si_003_FSR_pacman,2708.76,0.76728,9.41026,11.56474,2946.61,0.74736,0.974038
ja7b02470_si_004_ASR_pacman,4639.322,1.3349,7.94863,9.37454,2700.4,0.63208,0.473504
ja7b02470_si_004_FSR_pacman,4703.318,1.35331,7.94863,9.37454,2720.56,0.62618,0.462701
ja7b03113_si_002_ASR_pacman,8095.948,1.27679,4.07267,10.06174,2936.99,0.599,0.469145
ja7b03113_si_002_FSR_pacman,8095.948,1.27679,4.07267,10.06174,2936.99,0.599,0.469145
ja7b03397_si_001_ASR_pacman,1202.296,1.17063,3.35787,7.56839,3030.52,0.67622,0.577654
ja7b03397_si_001_FSR_pacman,1202.296,1.17063,3.35787,7.56839,3030.52,0.67622,0.577654
ja7b03578_si_002_ASR_pacman,10310.302,0.589301,9.3675,24.73085,3034.6,0.84636,1.43621
ja7b03578_si_002_FSR_pacman,10310.302,0.589301,9.3675,24.73085,3034.6,0.84636,1.43621
ja7b03578_si_003_FSR_pacman,8515.64,0.909044,4.56879,21.18932,3340.51,0.749,0.823943
ja7b03578_si_004_ASR_pacman,20701.863,0.583599,7.70493,20.70837,3127.92,0.84124,1.44147
ja7b03578_si_004_FSR_pacman,20989.845,0.591542,7.55714,20.34257,3185.57,0.83696,1.41488
ja7b03578_si_005_ASR_pacman,7024.616,0.621147,6.63642,19.73063,3042.59,0.83492,1.34416
ja7b03578_si_005_FSR_pacman,7024.616,0.621147,6.63642,19.73063,3042.59,0.83492,1.34416
ja7b04132_si_002_ASR_pacman,4243.578,1.75783,7.75143,10.65872,1897.46,0.54402,0.309484
