name,UnitCell_MW_g_mol,Density_g_cm3,PLD_A,LCD_A,GSA_m2_g,VoidFraction,PoreVolume_cm3_g
2020[U][hcb]2[FSR]2,656.1,1.71971,3.67365,5.53669,2256.12,0.67496,0.392485
2020[U][hcb]2[FSR]3,656.1,1.70761,3.74779,5.5795,2231.36,0.67936,0.397844
2020[V][nan]3[FSR]1,924.228,1.11033,6.96931,7.09076,3444.87,0.59106,0.53233
2020[V][nan]3[FSR]2,924.228,1.11183,6.98626,7.09203,3442.22,0.59092,0.531484
2020[V][nan]3[FSR]3,1840.392,1.13183,7.00357,7.18306,3314.88,0.5955,0.52614
2020[Y][mog]3[FSR]1,570.336,1.38949,4.86385,5.75595,3565.09,0.50952,0.366695
2020[Y][nan]3[FSR]1,480.24,1.98283,2.65049,3.36101,3172.44,0.34172,0.17234
2020[Y][nan]3[FSR]2,480.24,1.95641,2.61455,3.42389,3188.28,0.35012,0.178961
2020[YbCu][stp]3[FSR]1,1954.32,2.03966,5.08852,6.99405,2926.18,0.41622,0.204063
2020[Yb][nan]3[FSR]1,3370.92,1.80285,2.63681,3.33516,3772.17,0.37038,0.205442
2020[Zn][bbf]3[FSR]1,1943.316,1.25677,3.42918,4.55007,5155.68,0.45398,0.361227
2020[Zn][bey]2[FSR]1,997.464,1.2193,4.14554,5.02744,4743.1,0.49426,0.405365
2020[Zn][bey]2[FSR]2,2352.632,1.41658,2.88512,4.82527,4289.3,0.46024,0.324894
2020[Zn][dia]3[FSR]1,1358.464,1.04759,3.8424,5.10958,4574.94,0.59322,0.566269
2020[Zn][fgl]3[FSR]1,1479.186,1.01045,5.8044,8.61383,4032.93,0.649,0.642286
2020[Zn][fgl]3[FSR]2,1395.024,1.00528,7.98061,8.61802,3838.12,0.6645,0.66101
2020[Zn][fsc]3[FSR]1,2171.248,1.31486,2.42402,3.98072,4643.5,0.44872,0.341268
2020[Zn][hcb]2[FSR]2,5047.224,1.39429,3.45504,4.07411,4694.67,0.44038,0.315845
2020[Zn][nan]2[FSR]1,1236.29,1.45129,6.28404,7.16487,3123.15,0.60456,0.416567
2020[Zn][nan]3[FSR]1,2340.588,1.40918,6.11281,6.63592,4305.1,0.4625,0.328205
2020[Zn][nan]3[FSR]10,1100.756,1.85988,3.615,3.95343,3247.17,0.42386,0.227897
2020[Zn][nan]3[FSR]11,1104.788,1.7212,3.58108,4.63483,3280.37,0.46204,0.26844
2020[Zn][nan]3[FSR]12,2209.576,1.46035,5.38692,6.81178,3250.42,0.55184,0.377883
2020[Zn][nan]3[FSR]13,1104.788,1.75109,4.14032,4.693,3155.19,0.46424,0.265115
2020[Zn][nan]3[FSR]14,2209.576,1.43309,5.39065,6.72341,3250.64,0.56214,0.392258
2020[Zn][nan]3[FSR]15,1413.144,1.76145,3.87063,4.58968,4064.28,0.36398,0.206637
2020[Zn][nan]3[FSR]16,4665.52,1.1595,3.77846,5.70571,4469.35,0.54988,0.474238
2020[Zn][nan]3[FSR]17,933.826,1.89242,2.7368,3.70129,3668.96,0.38598,0.203961
2020[Zn][nan]3[FSR]18,1857.42,0.909023,8.18257,8.49085,4279.11,0.65572,0.721346
2020[Zn][nan]3[FSR]19,1138.25,1.02488,6.32129,8.78178,3868.67,0.65878,0.642789
2020[Zn][nan]3[FSR]2,1943.012,1.48054,4.73698,5.14688,4678.31,0.3799,0.256596
2020[Zn][nan]3[FSR]20,1110.004,1.48338,4.624,5.20335,4132.44,0.48336,0.325851
2020[Zn][nan]3[FSR]3,4719.052,1.3228,2.45694,5.14255,4646.34,0.45754,0.345888
2020[Zn][nan]3[FSR]55,917.904,1.54077,2.74617,3.94097,3538.56,0.49912,0.323943
2020[Zn][nan]3[FSR]56,917.904,1.54948,2.70222,4.06796,3518.05,0.4955,0.319785
2020[Zn][nan]3[FSR]57,917.904,1.54099,2.7482,3.92875,3534.56,0.49946,0.324117
2020[Zn][nan]3[FSR]58,917.904,1.5447,2.83686,4.04004,3537.56,0.50212,0.32506
2020[Zn][nan]3[FSR]6,3522.28,1.36643,2.68446,4.8256,3790.58,0.5199,0.38048
2020[Zn][nan]3[FSR]7,6557.824,0.517313,10.45475,16.51533,4322.02,0.7956,1.53795
2020[Zn][nan]3[FSR]8,3390.678,1.41341,5.60275,7.08404,4313.56,0.46932,0.332047
2020[Zn][nan]3[FSR]9,1791.618,1.49695,5.23684,7.25206,4341.1,0.42682,0.285127
2020[Zn][pcu]3[FSR]2,2335.7,1.0131,8.38551,9.16655,5097.13,0.5467,0.539632
2020[Zn][qtz]3[FSR]1,1018.848,1.28441,7.05601,7.93137,4569.85,0.50318,0.391759
2020[Zn][sql]2[FSR]1,923.564,1.20147,4.26061,4.95611,4856.04,0.47842,0.398194
2020[Zn][sql]2[FSR]2,1428.626,1.26347,4.05612,5.29303,4735.51,0.48398,0.383056
2020[Zn][tfz]3[FSR]1,11898.768,0.872302,6.30347,9.63054,4571.68,0.63374,0.726514
2020[Zn][tfz]3[FSR]2,9993.504,0.95221,6.54298,9.63082,4626.48,0.6018,0.632004
2020[Zr][hex]3[FSR]1,3320.064,1.10193,5.53626,8.89938,2954.03,0.6391,0.579981
2020[Zr][nan]3[FSR]1,3241.071,0.796814,10.24177,10.68068,3455.36,0.71104,0.892354
2020[Zr][nan]3[FSR]2,3841.791,0.934177,6.11302,7.89942,3755.61,0.63964,0.68471
2020[Zr][sod]3[FSR]1,17483.328,0.345229,21.21992,38.91559,4319.33,0.85526,2.47737
2021[Ag][nan]3[FSR]1,1185.56,1.38549,8.74983,9.77195,3116.11,0.62,0.447495
2021[Al][nan]3[FSR]23,720.46,1.04921,6.82522,6.9967,3643.86,0.58372,0.556341
2021[Cd][flu]3[FSR]1,1075.724,1.547,3.47971,4.50651,3518.21,0.50082,0.323736
2021[Cd][hcb]2[FSR]1,1582.288,1.27175,3.56763,7.27924,4446.4,0.4909,0.386004
2021[Cd][kag]3[FSR]1,3076.608,0.580835,14.42961,18.49829,4384.12,0.77732,1.33828
2021[Cd][nan]2[FSR]1,2575.944,1.39413,2.39684,4.50498,4694.73,0.42088,0.301894
2021[Cd][nan]2[FSR]2,1253.878,1.22749,3.4667,4.79661,4690.85,0.49528,0.403489
2021[Cd][nan]3[FSR]2,3245.172,1.15762,2.84838,7.74736,4542.23,0.53428,0.461533
2021[Cd][pcu]3[FSR]1,2327.468,1.18926,2.31026,5.61702,4682.62,0.51942,0.43676
2021[Cd][pcu]3[FSR]2,2051.072,0.756721,6.42666,8.01925,4288.2,0.7143,0.943941
2021[Cd][pcu]3[FSR]3,4102.144,1.44002,2.86341,5.2984,4270.86,0.45372,0.315079
2021[Cd][pts]3[FSR]1,2011.076,1.2417,3.24863,4.67027,4337.92,0.53276,0.429058
2021[Cd][pts]3[FSR]2,1602.132,1.06943,5.28189,5.95163,4592.43,0.55954,0.523214
2021[Cd][sql]2[FSR]1,3653.92,1.44416,2.55192,3.93642,4244.55,0.45222,0.313137
2021[Cd][sql]2[FSR]2,1095.532,1.1485,3.76933,5.23124,4429,0.56306,0.490255
2021[Cd][tfz]3[FSR]1,2852.64,1.0725,4.51584,6.60193,4387.94,0.58516,0.545602
2021[Cd][tfz]3[FSR]2,2962.8,1.18902,4.9423,6.7142,4480.24,0.52754,0.443677
2021[Cd][tfz]3[FSR]3,2962.8,1.19788,4.87187,7.1737,4456.59,0.52586,0.438992
2021[Cd][tfz]3[FSR]4,1680.614,1.19949,2.23161,5.8322,4594.47,0.51534,0.429634
2021[Ce][flu]3[FSR]1,984.878,0.896589,4.17323,8.48584,3917.99,0.65288,0.728182
2021[Ce][kgd]2[FSR]1,1512.98,1.40957,5.07988,5.72314,3588.99,0.51024,0.361982
2021[Co][ant]3[FSR]1,3149.148,1.36678,2.27535,4.38519,3882.34,0.47402,0.346816
2021[Co][dia]3[FSR]1,1524.852,1.31584,4.03611,4.49053,4191.77,0.46048,0.349952
2021[Co][flu]3[FSR]1,2468.904,1.44453,3.57765,4.47548,3703.18,0.44396,0.307339
2021[Co][nan]2[FSR]1,2671.854,1.39143,3.25343,3.87959,4632.61,0.42518,0.305571
2021[Co][nan]3[FSR]1,1346.73,1.27595,3.63043,5.51135,4239.13,0.4692,0.367725
2021[Co][nan]3[FSR]2,1200.54,1.13022,3.38644,6.08125,3970.82,0.54836,0.48518
2021[Co][nan]3[FSR]3,3942.966,1.20692,4.78249,5.77359,3709.83,0.55586,0.46056
2021[Co][nan]3[FSR]4,4324.932,1.68383,2.71318,4.44896,3385.16,0.3971,0.235832
2021[Co][nan]3[FSR]5,1082.042,1.8299,3.05608,3.77911,2887.62,0.39834,0.217684
2021[Co][nan]3[FSR]6,1082.042,1.59196,4.53798,5.18904,2948.21,0.46866,0.294392
2021[Co][pcu]3[FSR]1,2129.684,1.21954,3.27006,4.76743,4738.99,0.45698,0.374715
2021[Co][rtl]3[FSR]1,1200.54,1.20818,2.65196,4.36261,3906.22,0.52138,0.431543
2021[Co][sql]2[FSR]2,2798.516,1.17146,3.65398,5.8476,5087.19,0.45866,0.391528
2021[Co][sql]2[FSR]3,1917.548,1.08417,5.11966,6.03818,4650.29,0.54262,0.500492
2021[Co][sql]2[FSR]4,1452.764,1.40773,3.73057,4.14943,4445.57,0.41974,0.298169
2021[Co][svk]3[FSR]1,2617.372,1.10593,3.55948,6.28599,4268.27,0.5452,0.492981
2021[CuMn][tfz]3[FSR]1,3182.47,1.09022,3.69565,6.15938,4714.24,0.52738,0.483736
2021[CuMn][tfz]3[FSR]2,3182.47,0.986844,5.39916,7.3738,4752.78,0.56526,0.572796
2021[Cu][bex]2[FSR]1,2681.892,1.05286,5.05883,6.66742,4656.35,0.56964,0.541039
2021[Cu][dia]3[FSR]1,1687.88,1.06374,3.36613,4.58508,5142.81,0.5162,0.48527
2021[Cu][djg]3[FSR]1,2032.408,1.17634,4.10058,6.97784,3764.17,0.58534,0.497596
2021[Cu][eea]3[FSR]1,2182.488,1.05888,3.92663,9.17347,4095.95,0.60314,0.569601
2021[Cu][pcu]3[FSR]1,1923.868,1.15333,4.43281,5.9997,4860.82,0.50778,0.440272
2021[Cu][pcu]3[FSR]2,1923.868,1.14995,4.44747,5.9978,4869.16,0.50364,0.437966
2021[Cu][pcu]3[FSR]3,3519.152,0.621353,9.30371,11.65883,4651.36,0.7434,1.19642
2021[Cu][sql]2[FSR]1,3679.584,1.23582,3.48311,4.69915,4858.69,0.46394,0.375411
2021[Cu][sql]2[FSR]2,1255.84,1.27691,3.65245,4.32549,4729.91,0.49184,0.385179
2021[Cu][sql]2[FSR]4,1314.552,1.73659,4.16597,4.66581,3363.01,0.53004,0.305218
2021[Cu][sql]2[FSR]5,2482.364,1.1346,3.90947,5.09034,4671.41,0.53706,0.473349
2021[Cu][sql]2[FSR]6,2112.472,0.358334,7.90551,12.24169,5207.45,0.83164,2.32085
2021[Cu][sql]2[FSR]7,1783.896,0.989302,4.46906,5.80093,4483.23,0.60106,0.60756
2021[Cu][sql]2[FSR]8,1976.04,1.13227,3.80324,5.7392,5060.51,0.49718,0.439099
2021[Cu][sql]2[FSR]9,1952.008,1.14452,4.99366,7.11342,5056.58,0.48758,0.426011
2021[Dy][nan]3[FSR]1,480.24,2.41557,2.62984,3.4249,2579.74,0.34766,0.143924
2021[Dy][nan]3[FSR]2,480.24,2.3825,2.65954,3.43988,2622.14,0.35118,0.1474
2021[Er][nan]3[FSR]1,810.1,2.44107,2.65263,3.42943,2571.44,0.34266,0.140373
2021[Er][nan]3[FSR]2,480.24,2.44413,2.60024,3.30935,2542.9,0.34696,0.141956
2021[Eu][fcu]3[FSR]1,2600.766,0.819531,7.21484,13.70548,3102.54,0.7491,0.91406
2021[Eu][kgd]2[FSR]1,2120.836,1.46165,5.06118,5.76606,3416.56,0.51146,0.349921
2021[Eu][nan]3[FSR]2,3273.32,1.43096,7.74888,7.87258,3129.54,0.54642,0.381856
2021[Eu][pcu]3[FSR]1,2817.212,1.96648,2.80356,3.32877,3635.22,0.32218,0.163836
2021[Eu][pts]3[FSR]1,3377.116,1.7775,3.14644,4.43012,3103.68,0.46472,0.261446
2021[Fe][bpq]3[FSR]1,473.936,1.17541,4.92571,5.3529,3646.9,0.56716,0.482519
2021[GeNi][pcu]3[FSR]1,332.861,1.81188,3.28853,4.09628,3122.17,0.4074,0.224849
2021[Hf][sqc]3[FSR]1,4928.176,1.20336,5.24898,9.19603,2701.41,0.66564,0.55315
2021[Ho][nan]3[FSR]1,798.09,2.34898,2.6576,3.46424,2668.88,0.35208,0.149886
2021[Ho][nan]3[FSR]2,810.1,2.40906,2.61709,3.31799,2590.03,0.34938,0.145027
2021[In][nan]3[FSR]2,5401.836,0.851114,5.60775,10.07495,3999.75,0.67636,0.794677
2021[La][fsc]3[FSR]1,1926.696,1.34906,4.75335,6.17716,3787.48,0.52092,0.386137
2021[La][kgd]2[FSR]1,2068.6,1.38177,5.11347,5.8566,3687.21,0.51414,0.372088
2021[MnSi][kgd]2[FSR]1,4186.44,1.12436,3.1293,5.70894,4568.17,0.51568,0.458644
2021[Mn][dia]3[FSR]1,3543.208,0.736026,5.36649,10.29679,4784.4,0.66606,0.90494
2021[Mn][nan]2[FSR]1,868.156,1.80299,3.58081,3.93617,3500.07,0.3421,0.189741
2021[Mn][nan]2[FSR]2,1594.178,1.05758,5.24567,6.06802,4515.41,0.53414,0.505057
2021[Mn][sql]2[FSR]1,2331.372,1.13325,3.69621,5.86758,4730.23,0.5155,0.454886
2021[Mo][lvt]3[FSR]1,3403.008,1.0384,5.72342,6.79293,4203.64,0.594,0.572035
2021[Nd][kgd]2[FSR]1,1512.98,1.42763,5.06489,5.88282,3518.34,0.50988,0.357151
2021[Pb][llj]2[FSR]1,920.716,2.29138,2.51314,3.52066,2757.73,0.38062,0.16611
2021[Pb][nan]3[FSR]1,1484.772,3.13877,2.82581,3.14223,2187.01,0.29924,0.0953368
2021[Pr][kgd]2[FSR]1,1512.98,1.45307,4.9769,5.83059,3485.15,0.50176,0.345311
2021[Sc][qtz]3[FSR]1,528.108,1.3921,2.94067,3.39138,3273.8,0.51896,0.37279
2021[Sm][kgd]2[FSR]1,1512.98,1.4491,5.05079,5.79661,3476.54,0.51114,0.35273
2021[Tb][nan]3[FSR]1,2845.056,2.00315,2.77615,3.29699,3562.32,0.31742,0.15846
2021[Tb][nan]3[FSR]2,480.24,2.45166,2.5773,3.8896,2530.14,0.348,0.141945
2021[Tb][nan]3[FSR]3,798.09,2.35115,2.66653,3.47134,2670.75,0.35312,0.15019
2021[Th][fcu]3[FSR]1,1665.27,0.931236,7.11938,13.67888,2784.83,0.7428,0.79765
2021[Th][fcu]3[FSR]2,1208.682,1.64417,4.31767,7.88065,2306.77,0.61116,0.371715
2021[Tm][nan]3[FSR]1,480.24,2.45199,2.57894,3.42967,2536.46,0.34802,0.141934
2021[Tm][nan]3[FSR]2,480.24,2.46357,2.60886,3.42215,2540.71,0.3419,0.138783
2021[Y][pcu]3[FSR]1,1665.27,0.668328,6.49595,11.50729,3689.28,0.75288,1.12651
2021[ZnPb][llj]3[FSR]1,1051.476,1.64147,2.96242,4.57296,3328.14,0.4924,0.299975
2021[Zn][bcg]3[FSR]1,4547.704,1.11663,2.65955,5.6368,4393.16,0.5626,0.503839
2021[Zn][dmp]3[FSR]1,3342.16,1.16643,5.84828,6.53326,5118.57,0.48888,0.419126
2021[Zn][fit]3[FSR]1,1416.95,1.24334,4.36134,5.78655,3782.21,0.57638,0.463576
2021[Zn][fsc]3[FSR]1,1051.698,1.28747,2.85538,4.46057,4772.54,0.44272,0.343869
2021[Zn][fsc]3[FSR]2,1103.774,1.19759,2.91463,6.40262,4889.99,0.47282,0.394808
2021[Zn][hcb]2[FSR]1,1488.22,1.22503,3.24728,5.32631,4750.49,0.47982,0.39168
2021[Zn][kgd]2[FSR]1,1070.9,1.1795,4.04314,5.63366,4545.5,0.52744,0.447171
2021[Zn][nan]3[FSR]1,974.574,1.21914,10.83931,11.62733,2679.68,0.66592,0.54622
2021[Zn][nan]3[FSR]10,1709.224,1.28059,3.47962,5.28302,4055.74,0.55386,0.432505
2021[Zn][nan]3[FSR]11,3402.64,0.901398,6.32449,9.37408,4212.36,0.67822,0.752409
2021[Zn][nan]3[FSR]12,1214.424,1.26612,3.83987,5.00517,4328.36,0.50952,0.402427
2021[Zn][nan]3[FSR]13,4351.084,1.29542,2.53338,4.46033,4796.25,0.43874,0.338685
2021[Zn][nan]3[FSR]2,974.574,1.21695,10.87758,11.64853,2674.07,0.66504,0.54648
2021[Zn][nan]3[FSR]3,2700.608,0.750209,7.33401,8.39434,4299.83,0.72204,0.962452
2021[Zn][nan]3[FSR]4,3454.56,0.813435,7.6745,9.88194,3795.25,0.72384,0.889856
2021[Zn][nan]3[FSR]5,3686.848,1.08756,8.90649,9.23943,3670.88,0.67784,0.623269
2021[Zn][nan]3[FSR]6,1605.2,0.953025,5.69069,8.64255,4319.41,0.65786,0.690286
2021[Zn][nan]3[FSR]7,1613.104,0.966907,5.20827,9.4584,4027.91,0.66712,0.689953
2021[Zn][nan]3[FSR]8,1709.224,0.934417,5.61011,9.08794,3984.9,0.67808,0.725672
2021[Zn][nan]3[FSR]9,1701.32,0.909021,5.62669,8.60943,4201.76,0.66494,0.73149
2021[Zn][sqc]3[FSR]1,2626.32,1.02219,6.45473,10.24751,4514.58,0.59008,0.577268
2021[Zn][sql]2[FSR]2,2046.374,0.847317,6.44485,9.51483,4609.1,0.6608,0.779874
2021[Zn][srs]3[FSR]1,1318.468,1.19837,3.89187,4.47643,4707.7,0.52972,0.442034
2021[Zn][tfz]3[FSR]1,3381.066,1.2956,3.47141,6.98314,4523.75,0.47196,0.36428
2021[Zn][zst]3[FSR]1,4206.632,0.994822,10.34801,10.89068,4693.15,0.57676,0.579762
2022[Cd][crb]3[FSR]1,2492.416,1.86412,3.32881,4.50914,3580.76,0.40908,0.21945
2022[Cd][fes]2[FSR]1,1848.92,1.58874,2.7011,4.43645,4227.75,0.40678,0.256039
2022[Cd][nan]2[FSR]1,3789.56,1.14817,5.50156,6.73321,5140.59,0.4768,0.41527
2022[Cd][nan]3[FSR]1,3625.78,1.32218,5.29154,6.52646,4154.76,0.50668,0.383215
2022[Cd][nuc]3[FSR]1,3573.256,1.10193,3.88669,4.92889,4957.15,0.51432,0.466744
2022[Cd][pcu]3[FSR]1,2948.44,1.02792,4.35738,6.92977,4851.79,0.55492,0.539848
2022[Cd][sql]2[FSR]1,1237.776,1.33111,2.36851,5.68434,4564.3,0.46364,0.348311
2022[Co][bcg]3[FSR]1,1666.526,0.944958,5.53341,6.6772,3897.95,0.63494,0.671924
2022[Co][gra]3[FSR]1,3940.42,1.29727,2.17637,5.07114,4529.78,0.45384,0.349842
2022[Co][hxl]2[FSR]1,1480.094,1.18193,3.71697,5.48977,3754.54,0.56786,0.48045
2022[Co][nan]3[FSR]1,5807.316,0.733345,6.91851,8.59564,4006.93,0.70538,0.961867
2022[CuIn][dia]3[FSR]1,11208.816,1.17296,4.2915,7.91534,4065.43,0.55604,0.474049
2022[Cu][bnn]3[FSR]1,3174.784,1.71659,3.53651,4.45053,3843.84,0.37454,0.218189
2022[Cu][sql]2[FSR]1,6703.088,0.800348,6.84373,9.44871,4284.3,0.70198,0.877093
2022[Cu][sql]2[FSR]2,6254.544,0.865402,5.82608,9.693,4198.36,0.68384,0.790199
2022[Cu][sql]2[FSR]3,6478.976,0.882166,5.28611,7.74732,4319.22,0.67032,0.759857
2022[Er][pcu]3[FSR]1,1208.976,1.54334,4.42994,5.69144,3743.01,0.4302,0.278746
2022[Eu][cco]3[FSR]1,2843.206,1.88142,3.2535,4.43827,2847.45,0.44178,0.234812
2022[Eu][hcb]2[FSR]1,4595.708,1.32329,3.8275,5.37546,4855.64,0.43576,0.329299
2022[Eu][hcb]2[FSR]2,3148.49,1.28605,2.43426,5.48893,4476.71,0.47512,0.369441
2022[Eu][nan]3[FSR]1,5787.152,1.45236,3.1049,4.84089,3994.21,0.46384,0.319369
2022[Eu][nan]3[FSR]2,2978,1.2549,5.24757,6.01175,4234.21,0.50914,0.40572
2022[Eu][pts]3[FSR]1,2245.26,1.5192,2.79295,4.46907,4130.6,0.44086,0.290193
2022[Gd][hcb]2[FSR]1,3987.852,1.36943,3.55599,5.17949,4842.08,0.42024,0.306872
2022[In][kgm]2[FSR]1,2670.156,1.17906,3.18144,8.70658,3716.09,0.59388,0.50369
2022[In][nan]3[FSR]1,975.46,1.31584,6.47311,6.99137,2724.16,0.65424,0.497203
2022[In][nan]3[FSR]2,975.46,1.31754,6.47203,6.98033,2720.68,0.65234,0.495118
2022[Ni][crb]3[FSR]1,1888.328,1.06597,3.73668,6.25769,4619.09,0.5451,0.511365
2022[Ni][kgd]2[FSR]1,945.721,0.827768,3.23317,9.75366,5092.67,0.61074,0.737815
2022[Ni][kgd]2[FSR]2,945.721,0.815754,3.34396,9.93786,5066.61,0.62004,0.760082
2022[Ni][nan]3[FSR]1,1311.808,1.1092,6.19081,6.8055,4374.48,0.55208,0.49773
2022[Sc][nan]3[FSR]1,720.46,1.01537,7.12073,7.26158,3761.65,0.60438,0.595229
2022[Sm][nan]3[FSR]1,1038.594,1.95887,2.49473,3.46362,3283.39,0.3981,0.20323
2022[Tb][hcb]2[FSR]1,4623.552,1.33951,3.76418,5.3418,4800.91,0.4333,0.323477
2022[Tb][nan]3[FSR]1,6902.478,1.07791,4.57498,16.5065,3494.14,0.64264,0.596193
2022[Zn][kgd]2[FSR]1,1074.574,0.763129,4.97677,9.27343,5250.87,0.63698,0.834695
2022[Zn][nan]3[FSR]2,8102.972,0.962116,8.51203,13.36303,4418.43,0.63198,0.656864
2022[Zn][nan]3[FSR]3,2366.1,1.12818,3.29127,7.41769,4500.2,0.54798,0.485719
2022[Zn][nan]3[FSR]4,2885.576,0.867138,9.15483,10.21089,4094.39,0.67838,0.78232
2022[Zn][nan]3[FSR]5,2023.748,0.884379,10.53611,11.38744,3662.09,0.71032,0.803185
2022[Zn][nan]3[FSR]6,2023.748,0.88444,10.53272,11.37826,3658.84,0.71016,0.802949
2022[Zn][nan]3[FSR]7,2023.748,0.885418,10.53136,11.38026,3656.07,0.70992,0.801791
2022[Zn][pcu]3[FSR]1,2015.1,0.967358,3.57844,5.39172,4577.07,0.59936,0.619584
2022[Zn][pcu]3[FSR]2,2482.812,0.925547,5.29268,8.44344,4299.2,0.62724,0.677696
2022[Zn][pcu]3[FSR]3,2836.698,1.04643,3.43305,6.69981,4698.42,0.55494,0.530316
2022[Zn][pts]3[FSR]1,2857.564,1.16427,5.63995,6.69644,3638.69,0.62322,0.535288
2022[Zn][pts]3[FSR]2,2857.564,1.17287,5.59193,6.67531,3628.42,0.6213,0.529728
2022[Zn][pts]3[FSR]3,2857.564,1.17232,5.61007,6.66672,3617.13,0.61894,0.527961
2022[Zn][pts]3[FSR]4,2857.564,1.17106,5.61956,6.67456,3622.11,0.62148,0.530699
2022[Zn][pts]3[FSR]5,2857.564,1.16929,5.63155,6.67811,3626.11,0.62226,0.532167
2022[Zn][pts]3[FSR]6,2857.564,1.1718,5.60544,6.66919,3624.37,0.6214,0.530293
2022[Zn][sql]2[FSR]6,1265.882,1.31432,2.82052,4.91763,4910.52,0.42672,0.324671
2022[Zn][sql]2[FSR]7,943.644,1.20811,3.41765,4.79095,5237.84,0.46638,0.386042
2023[Al][nan]3[FSR]1,1368.672,1.10771,3.9904,5.5774,3795.23,0.57544,0.519487
2023[Cd][dia]3[FSR]2,2772.072,1.4381,2.73752,4.17074,4745,0.40312,0.280314
2023[Cd][dmp]3[FSR]1,2555.864,1.15375,2.17298,5.41278,4771.31,0.51388,0.445401
2023[Cd][eta]3[FSR]1,4422.732,1.11962,6.31081,7.87632,3821.43,0.64738,0.578214
2023[Cd][fes]2[FSR]1,3496.6,1.07991,6.36846,7.60521,5009.61,0.53444,0.494893
2023[Cd][fsc]3[FSR]1,1422.066,1.25117,2.79847,4.33662,4791.24,0.47782,0.381897
2023[Cd][kgd]2[FSR]1,550.766,1.70878,3.4566,3.86973,4216.98,0.35578,0.208207
2023[Cd][nan]2[FSR]1,2043.248,1.27081,2.87184,5.00815,4320.15,0.50142,0.394566
2023[Cd][nan]3[FSR]1,1987.14,1.24351,2.6058,5.28539,4216.58,0.51892,0.417304
2023[Cd][nan]3[FSR]2,2636.282,1.13995,5.11973,7.31847,4152.31,0.57748,0.506582
2023[Cd][rtl]3[FSR]1,1101.532,1.3165,3.47458,4.63001,4353.79,0.50112,0.380645
2023[Co][ato]3[FSR]1,2395.368,0.803142,10.40384,11.38605,4355.83,0.66868,0.83258
2023[Co][ato]3[FSR]2,2287.278,0.782894,10.83327,11.73744,4293.35,0.67598,0.863438
2023[Co][hcb]2[FSR]1,3225.688,1.05949,5.78896,7.03139,3919.49,0.57536,0.543053
2023[Co][hcb]2[FSR]2,806.422,1.05931,5.81878,7.06684,3918.59,0.57458,0.542409
2023[Co][nan]2[FSR]1,1817.23,1.43846,3.21043,4.70502,4660.84,0.3822,0.265701
2023[Co][nan]3[FSR]1,1883.022,1.17786,4.93859,7.00779,4181.66,0.52162,0.442852
2023[Co][nan]3[FSR]2,2495.822,1.11602,4.19206,5.72074,4577.13,0.51386,0.460441
2023[Co][sql]2[FSR]1,1300.72,1.13055,4.38783,6.40503,4118.57,0.56024,0.495545
2023[Co][sql]2[FSR]2,766.532,1.23417,2.57739,4.15647,4630.53,0.46924,0.380208
2023[CrMn][qtz]3[FSR]1,4122.228,1.30832,4.72231,5.82674,3511.05,0.56382,0.430948
2023[CuSc][flu]3[FSR]1,4129.326,0.949918,5.59778,9.78974,3768.6,0.68392,0.719978
2023[CuSi][nan]3[FSR]1,2744.128,1.10716,5.01506,5.78138,4639.47,0.55474,0.501048
2023[CuTi][nan]3[FSR]1,2744.128,1.12043,4.88875,5.78782,4597.84,0.5541,0.494542
2023[Cu][ctn]3[FSR]1,3745.692,0.505831,7.56799,9.35477,5112.35,0.7826,1.54716
2023[Cu][nan]3[FSR]3,4379.816,1.30013,5.73813,7.28525,4067.28,0.51046,0.392622
2023[Cu][nan]3[FSR]4,3102.66,0.990781,4.58493,6.85707,4567.75,0.601,0.606592
2023[Cu][sql]2[FSR]1,1888.04,0.599993,5.46009,8.07436,5313.78,0.72266,1.20445
2023[Er][nan]3[FSR]1,1851.792,1.42989,3.36448,5.01548,4199.72,0.46212,0.323186
2023[Eu][bey]2[FSR]1,2886.024,1.22293,3.52866,5.60728,4515.6,0.5054,0.413269
2023[Eu][bey]3[FSR]1,2278.168,1.21376,3.54456,5.61763,4534.87,0.50722,0.41789
2023[Eu][mog]3[FSR]1,1306.876,1.49898,2.63463,5.13688,4091.56,0.42058,0.280578
2023[Eu][nan]2[FSR]1,1487.024,1.26715,4.49012,5.95997,4181.07,0.5068,0.399953
2023[Eu][nan]2[FSR]2,7137.384,1.3302,4.52351,5.96311,4433.47,0.45488,0.341963
2023[Eu][nan]3[FSR]1,7853.392,1.08349,9.69676,11.10449,4239.23,0.56386,0.520409
2023[Eu][nan]3[FSR]2,9174.93,0.806479,25.74871,27.15501,4205.53,0.67696,0.839402
2023[Fe][nan]3[FSR]1,4869.4,1.2805,3.99379,5.63012,3381.37,0.58688,0.458322
2023[Gd][bey]2[FSR]1,2278.168,1.23205,3.54257,5.58424,4465.96,0.50628,0.410924
2023[Gd][nan]3[FSR]1,1851.792,1.38903,3.36495,5.02285,4334.21,0.46524,0.334938
2023[Hf][hcp]3[FSR]1,9772.188,0.837949,8.99991,15.48228,2813.46,0.75862,0.90533
2023[Ho][bey]2[FSR]1,2937.888,1.25252,3.53205,5.61617,4384.24,0.5051,0.403268
2023[Ho][nan]3[FSR]1,2511.512,1.4019,3.60083,5.39417,4239.17,0.46808,0.333891
