Serial,Name,Density,PLD,LCD,GSA,Void_Fraction,Pore_Volume,UnitCell_MW_g_mol,score_core,label_core
743,2019[Zn][mog]3[ASR]1,1.12986,3.54831,4.78136,4944.91,0.5198,0.460059,3101.792,0.11151864088386687,-1
494,2018[Cu][bcu]3[ASR]1,1.30788,3.80322,4.94642,3728.26,0.554,0.423588,829.495,0.1115123157652107,-1
246,2016[Cu][nan]3[ASR]4,1.39796,6.61688,9.02855,3059.44,0.6292,0.450085,8529.528,0.11130746139563596,-1
1158,2022[Co][hxl]2[ASR]1,1.18193,3.71697,5.48977,3752.32,0.5679,0.480484,1480.094,0.11122154681222107,-1
22,0000[Tb][nan]3[ASR]1,1.95241,2.77615,3.29699,3579.14,0.3402,0.174246,2772.996,0.11118555702551824,-1
1030,2021[Cd][pts]3[ASR]2,1.06943,5.28189,5.95163,4598.84,0.5526,0.516724,1602.132,0.11091967479093046,-1
694,2019[Mn][bpq]3[ASR]1,1.18954,5.02932,5.3412,3621.72,0.5568,0.46808,408.142,0.11065921977362758,-1
54,2010[Zn][pts]3[ASR]1,1.25542,3.16837,3.79393,4381.85,0.5515,0.439296,1182.032,0.1101707746592846,-1
1072,2021[Cu][sql]2[ASR]8,1.13227,3.80324,5.7392,5061.8,0.4942,0.436467,1976.04,0.10996380443280662,-1
726,2019[V][bpq]3[ASR]3,1.75338,2.40278,3.15426,3385.31,0.3852,0.21969,598.108,0.10983109720959705,-1
162,2015[PrCo][nan]3[ASR]1,1.04456,5.01053,7.73894,3708.49,0.6107,0.584648,3142.012,0.10935417504583134,-1
247,2016[Cu][nan]3[ASR]5,1.40015,6.66192,9.05479,3068.52,0.6314,0.450951,8529.528,0.10919540102527003,-1
182,2015[Zn][pcu]3[ASR]2,1.47923,3.57978,4.62741,3480.0,0.5369,0.36296,781.834,0.10909995429610553,-1
514,2018[InCu][nan]3[ASR]1,1.25332,3.94822,4.87313,3720.11,0.5556,0.443303,5301.952,0.1089942537609978,-1
767,2019[Zn][sql]2[ASR]8,1.12778,2.17974,4.82279,5055.99,0.5023,0.445387,973.664,0.10888948369678131,-1
1186,2022[Ni][nan]3[ASR]1,1.1092,6.19081,6.8055,4390.28,0.5545,0.499911,1311.808,0.10874690030557699,-1
245,2016[Cu][nan]3[ASR]3,1.47307,6.46579,7.90968,3048.2,0.6068,0.411928,8529.528,0.10874105423969915,-1
36,2007[Zn][nan]3[ASR]1,1.26993,2.40607,4.69949,4037.12,0.5572,0.438765,3848.432,0.10873089203588004,-1
1036,2021[Cd][tfz]3[ASR]4,1.07512,3.62578,5.8322,4289.8,0.5854,0.544495,1506.37,0.10829995271188886,-1
140,2015[CeCo][nan]3[ASR]1,1.03321,5.06278,7.51768,3789.31,0.6068,0.587294,3142.012,0.10817572463620029,-1
252,2016[Ga][nan]3[ASR]3,1.23349,6.97555,7.09041,3173.09,0.583,0.472642,1440.92,0.10817259177253535,-1
1275,2023[Th][nan]3[ASR]1,1.40761,4.33411,4.98521,3329.22,0.5471,0.388674,968.76,0.10811065758800487,-1
651,2019[Dy][pcu]3[ASR]1,1.84481,3.40308,4.11984,3126.99,0.4255,0.230647,1352.832,0.10804524546849703,-1
1146,2022[Cd][crb]3[ASR]1,1.64853,3.52969,4.59063,3186.21,0.5182,0.31434,2204.176,0.10784980627563856,-1
1286,2023[Zn][nan]3[ASR]15,1.43928,7.2751,8.20323,3773.02,0.5225,0.36303,1583.628,0.10776348332833208,-1
1120,2021[Zn][fit]3[ASR]1,1.24334,4.36134,5.78655,3797.57,0.5775,0.464476,1416.95,0.1077547245929511,-1
1055,2021[Cu][bex]2[ASR]1,1.05286,5.05883,6.66742,4653.86,0.5665,0.538057,2681.892,0.10765688836014209,-1
372,2017[Eu][kgd]2[ASR]1,1.05574,4.9909,7.04465,4035.82,0.5986,0.566997,1174.75,0.10760438324841237,-1
853,2020[CuYb][stp]3[ASR]1,2.03966,5.08852,6.99405,2933.68,0.4176,0.20474,1954.32,0.10753654082330555,-1
137,2015[Cd][nan]3[ASR]3,1.99798,2.94653,4.60502,3040.37,0.4611,0.230783,1635.0,0.1074870716609595,-1
1234,2023[CuTi][nan]3[ASR]1,1.11021,4.91034,5.85613,4600.94,0.5647,0.508642,5488.256,0.10722620179175357,-1
1303,2024[CeCu][nan]3[ASR]1,1.75597,4.93687,6.13228,2702.62,0.5135,0.29243,857.154,0.10698705081317272,-1
297,2017[Cd][hcb]2[ASR]1,0.994083,4.05625,6.81139,4462.16,0.5925,0.596027,1211.898,0.10689047620935743,-1
894,2020[Eu][nan]3[ASR]3,1.25383,6.29607,7.18562,3232.01,0.6001,0.478613,2869.08,0.10686413513344561,-1
739,2019[Zn][hcb]2[ASR]1,1.1772,3.80351,4.17002,4477.2,0.5592,0.475024,1158.208,0.10574941074088406,-1
250,2016[Ga][nan]3[ASR]1,1.21033,7.04653,7.15937,3216.11,0.5872,0.485156,1440.92,0.10550545852601112,-1
672,2019[In][bpq]3[ASR]2,1.41086,6.08989,6.68867,3045.09,0.5864,0.415632,2615.448,0.1054832845767999,-1
405,2017[Pr][nan]3[ASR]1,1.93637,3.37191,4.62788,3008.15,0.4313,0.222736,1416.456,0.10543361526459893,-1
1202,2022[Zn][pcu]3[ASR]2,1.16393,5.69554,7.5259,3853.46,0.6032,0.518244,1510.384,0.10540605001855341,-1
686,2019[Lu][pcu]3[ASR]1,1.83876,3.65639,4.41362,3001.16,0.4469,0.243045,2052.7,0.10521101651546916,-1
1169,2022[Eu][cco]3[ASR]1,1.83907,3.60867,5.56527,2784.11,0.4579,0.248984,2779.21,0.10519136736295098,-1
478,2018[Ce][csq]3[ASR]1,0.557854,17.73807,23.51979,3476.89,0.8053,1.44357,5452.68,0.10511993468634229,-1
51,2009[Zn][pcu]3[ASR]2,1.46944,2.85127,6.3573,3487.24,0.5728,0.389809,3819.376,0.10496585445940387,-1
1033,2021[Cd][tfz]3[ASR]1,1.04541,4.51584,6.60193,4297.43,0.5957,0.569824,2780.58,0.10458321650275959,-1
916,2020[Mg][nan]3[ASR]2,0.97996,4.57999,11.52985,4859.28,0.5401,0.551145,21324.552,0.10417133337330298,-1
1101,2021[NiGe][pcu]3[ASR]1,1.81188,3.28853,4.09628,3136.05,0.4053,0.22369,332.861,0.10414117618710472,-1
812,2020[Ce][nan]3[ASR]1,1.41157,4.41475,5.82674,3223.11,0.5746,0.407064,1848.924,0.10390963393855523,-1
1009,2020[Zr][hex]3[ASR]1,1.10193,5.53626,8.89938,2956.61,0.6386,0.579527,3320.064,0.10383161267976493,-1
1068,2021[Cu][sql]2[ASR]4,1.73659,4.16597,4.66581,3362.87,0.5313,0.305944,1314.552,0.10366337077741639,-1
308,2017[Cd][pcu]3[ASR]1,1.22425,3.60205,6.95567,3669.41,0.5997,0.48985,3189.908,0.10360328839929123,-1
391,2017[Mn][sql]2[ASR]3,1.02111,5.10273,6.5807,4815.33,0.5449,0.533636,1693.034,0.10333678476076869,-1
251,2016[Ga][nan]3[ASR]2,1.23553,6.94469,7.05551,3171.72,0.5909,0.478257,720.46,0.10306613990710933,-1
1277,2023[V][sea]3[ASR]1,1.02943,5.01639,5.91852,4074.74,0.5818,0.565165,1376.784,0.10285299762641498,-1
814,2020[Co][cds]3[ASR]1,0.993824,5.50673,7.89703,4510.34,0.5886,0.592258,4739.608,0.10284134767280517,-1
938,2020[Pr][nan]3[ASR]1,1.45065,4.33824,5.71107,3114.65,0.5698,0.392789,1848.924,0.10262899502282452,-1
893,2020[Eu][nan]3[ASR]2,1.49411,4.32517,5.70363,3028.15,0.5657,0.37862,3064.636,0.10229826882157522,-1
1189,2022[Sm][nan]3[ASR]1,1.61459,4.20194,5.5841,2931.7,0.5526,0.342254,750.354,0.10142747235332705,-1
1152,2022[Cd][pcu]3[ASR]1,1.02792,4.35738,6.92977,4858.05,0.5602,0.544984,2948.44,0.10133218612007222,-1
403,2017[PrCu][nan]3[ASR]1,2.15211,4.39895,5.34172,2993.95,0.4201,0.195204,6720.268,0.1012111343685469,-1
319,2017[Co][hcb]2[ASR]1,0.99702,5.22817,6.75522,4765.83,0.554,0.555656,7157.28,0.10102971507362057,-1
712,2019[Pb][nan]2[ASR]1,1.93177,3.68968,4.91422,2937.33,0.4253,0.22016,1112.972,0.10087589797116947,-1
414,2017[V][nan]3[ASR]1,1.11073,7.07801,7.27667,3408.76,0.5912,0.532264,924.228,0.1007891738228468,-1
34,2007[CuEu][nan]3[ASR]1,1.96567,3.85822,4.40951,3202.83,0.3867,0.196727,1879.824,0.10061220620321287,-1
392,2017[Nd][nan]3[ASR]1,1.96606,3.35073,4.57962,2968.61,0.432,0.219729,1416.456,0.10025379778962851,-1
834,2020[Co][nan]3[ASR]6,1.03447,6.11171,8.05301,3697.05,0.6192,0.598565,1084.342,0.0999824066713777,-1
756,2019[Zn][pcu]3[ASR]4,1.17237,5.89259,6.99406,4869.11,0.4982,0.42495,1867.112,0.09993220475390463,-1
68,2012[Zn][bcs]3[ASR]1,1.0177,3.47534,5.57526,4336.33,0.5872,0.576985,5274.76,0.09947790287844716,-1
829,2020[Co][nan]3[ASR]18,1.6268,2.37365,3.2637,3185.71,0.4303,0.264507,2043.333,0.09944201731891145,-1
1085,2021[Fe][bpq]3[ASR]1,1.17541,4.92571,5.3529,3657.0,0.5735,0.487913,473.936,0.09868589743220135,-1
266,2016[ZnFe][nan]2[ASR]1,1.0321,5.86263,6.8367,4320.52,0.5839,0.565741,3127.46,0.09839745614830564,-1
322,2017[Co][nan]3[ASR]13,0.846295,6.81035,13.9685,3799.39,0.68,0.803502,9126.9,0.09797120893377942,-1
1097,2021[Mn][sql]2[ASR]1,0.991129,4.77985,5.88533,4438.91,0.5829,0.588117,2038.992,0.09756488985786893,-1
1054,2021[CuMn][tfz]3[ASR]2,0.986844,5.39916,7.3738,4747.29,0.5629,0.570404,3182.47,0.09756110655375272,-1
1019,2021[Al][nan]3[ASR]23,1.04921,6.82522,6.9967,3664.58,0.5837,0.556322,720.46,0.09695762483071402,-1
389,2017[Mn][sql]2[ASR]1,1.02117,5.0965,6.48596,4816.33,0.5521,0.540655,1697.066,0.09692433978122872,-1
138,2015[Cd][sql]2[ASR]1,1.11534,3.57485,5.2608,4808.48,0.5641,0.505765,921.656,0.09691475729839039,-1
961,2020[Zn][bbf]3[ASR]1,1.25677,3.42918,4.55007,5158.45,0.4569,0.363551,1943.316,0.09690500131802615,-1
543,2018[Zn][sql]2[ASR]3,1.29828,3.40153,5.12746,5186.8,0.4234,0.326123,967.658,0.09679071267496364,-1
958,2020[Y][nan]3[ASR]2,1.84929,2.64112,3.87606,3130.34,0.3968,0.214569,444.21,0.09646998328656564,-1
687,2019[Lu][pcu]3[ASR]2,1.90166,3.40898,4.12942,3007.35,0.4282,0.225172,2052.7,0.09645551495367632,-1
1255,2023[La][pts]3[ASR]1,1.21149,7.50315,8.08695,3001.63,0.6208,0.512427,870.198,0.09630013610173616,-1
972,2020[Zn][nan]3[ASR]1,1.11425,5.06449,8.17629,3925.05,0.6281,0.563696,2257.042,0.0962204012102057,-1
953,2020[V][nan]3[ASR]1,1.11033,6.96931,7.09076,3445.48,0.5939,0.534887,924.228,0.09609675885999769,-1
1140,2021[Zn][sqc]3[ASR]1,1.02219,6.45473,10.24751,4517.12,0.5869,0.574157,2626.32,0.09580335144021768,-1
954,2020[V][nan]3[ASR]2,1.11183,6.98626,7.09203,3441.43,0.5946,0.534793,924.228,0.09545199676260929,-1
955,2020[V][nan]3[ASR]3,1.13183,7.00357,7.18306,3311.52,0.6022,0.53206,1840.392,0.09544897342195902,-1
644,2019[Cu][sql]2[ASR]3,1.00861,2.87932,6.02458,4945.13,0.5531,0.548378,2212.228,0.09542201814397333,-1
383,2017[Mn][hxl]2[ASR]1,1.20785,3.4716,5.4627,3565.35,0.5788,0.479198,1633.94,0.0947668748809054,-1
724,2019[V][bpq]3[ASR]1,1.82841,3.16519,3.4251,3120.95,0.4204,0.229926,619.906,0.09423094735056625,-1
1073,2021[Cu][sql]2[ASR]9,1.14452,4.99366,7.11342,5056.21,0.4888,0.427077,1952.008,0.09395691051293009,-1
828,2020[Co][nan]3[ASR]17,1.6623,2.24189,3.17397,3166.35,0.4174,0.251098,2043.333,0.09358400322264804,-1
627,2019[Cu][mrc]3[ASR]1,1.08887,4.53634,6.3896,3921.92,0.6044,0.55507,3188.04,0.0934134555820112,-1
835,2020[Co][nan]3[ASR]7,1.00593,6.65179,8.44237,3692.87,0.6271,0.623401,1084.342,0.09307350431891548,-1
1044,2021[Co][nan]3[ASR]3,1.07268,7.53646,8.28628,3366.72,0.6223,0.580137,3504.396,0.09294979142168702,-1
673,2019[In][kgd]2[ASR]1,0.915941,4.1424,8.54135,4397.7,0.6198,0.676682,2591.366,0.0924786762139771,-1
434,2017[Zn][nan]2[ASR]5,1.11639,5.89466,8.75197,4873.93,0.5268,0.471878,2143.284,0.09210600017065951,-1
574,2019[Cd][kgd]2[ASR]3,0.973127,3.23146,7.14024,4875.99,0.5745,0.590365,999.442,0.09190299025929871,-1
1018,2021[Ag][nan]3[ASR]1,1.38549,8.74983,9.77195,3114.85,0.6202,0.44764,1185.56,0.09160334688990512,-1
678,2019[In][sql]2[ASR]1,1.05675,3.87702,6.45976,4141.39,0.6085,0.575822,2332.824,0.09148663024477077,-1
124,2014[Ni][gra]3[ASR]1,1.07407,3.21461,5.21245,5110.24,0.5097,0.474551,2909.624,0.09106774111093596,-1
757,2019[Zn][pcu]3[ASR]5,1.17359,5.88543,6.8872,4927.53,0.4937,0.420676,1967.232,0.09101748362369633,-1
321,2017[Co][nan]3[ASR]1,0.898646,3.84459,8.43233,4391.2,0.6186,0.688369,6633.99,0.09064467157494449,-1
1083,2021[Eu][pts]3[ASR]1,1.62579,3.83347,4.62651,2895.59,0.5271,0.324212,3088.876,0.09053278870528692,-1
269,2016[Zn][fgl]3[ASR]1,1.33966,8.63635,9.32756,2951.3,0.6255,0.466909,1949.148,0.09007620761446522,-1
365,2017[Cu][sql]2[ASR]2,1.03066,6.13394,8.68905,4437.56,0.6043,0.586321,8751.6,0.090039201813648,-1
390,2017[Mn][sql]2[ASR]2,1.00193,5.206,6.69457,4842.57,0.5546,0.553533,1693.034,0.08980662334494127,-1
688,2019[Mg][nan]2[ASR]1,0.990973,5.11652,6.1478,4872.76,0.5442,0.549157,1462.217,0.08941173087148746,-1
1051,2021[Co][sql]2[ASR]2,1.00269,5.11966,6.03818,4712.26,0.5688,0.567273,1773.428,0.08921860060493114,-1
1000,2020[Zn][sql]2[ASR]2,1.09315,4.42222,4.99177,4284.83,0.5859,0.535975,1238.334,0.0890169419113298,-1
998,2020[Zn][qtz]3[ASR]1,1.28441,7.05601,7.93137,4564.92,0.5057,0.393721,1018.848,0.08900119198506817,-1
385,2017[Mn][hxl]2[ASR]3,1.08784,3.68839,5.29814,3942.24,0.5895,0.541898,1456.124,0.08863157189831417,-1
1363,2024[Zn][scn]3[ASR]1,1.04474,4.84141,6.79594,4020.73,0.614,0.587708,1579.8,0.08850089097013725,-1
890,2020[Eu][bnn]3[ASR]1,1.26448,2.72095,4.40099,3683.03,0.5596,0.442555,1058.534,0.08843122232273437,-1
64,2012[CuCd][hex]3[ASR]1,1.07794,4.12859,6.18188,4062.83,0.607,0.563111,5310.88,0.08836062010735679,-1
810,2020[Cd][sql]2[ASR]3,1.06706,3.78773,5.62241,5056.7,0.5284,0.495194,2130.796,0.08777441154789045,-1
957,2020[Y][nan]3[ASR]1,1.87426,2.66507,3.77542,3101.41,0.3884,0.207228,444.21,0.08774288270007746,-1
762,2019[Zn][sit]3[ASR]1,1.02207,3.96686,7.35718,5005.61,0.5539,0.541939,4135.148,0.08696418944641215,-1
541,2018[Zn][sql]2[ASR]1,1.00765,3.9361,7.01447,4959.93,0.5622,0.55793,8037.4,0.08658405056062324,-1
803,2020[Cd][pcu]3[ASR]1,1.17602,7.44381,8.04641,4279.94,0.5455,0.463851,5095.324,0.08639514170633689,-1
749,2019[Zn][nan]3[ASR]2,1.11124,5.56812,7.57136,3638.48,0.6306,0.567472,3596.112,0.08612036864543904,-1
548,2018[Zr][nan]3[ASR]1,0.847475,5.25872,12.90854,3510.67,0.6856,0.808991,17797.752,0.08538156291112942,-1
1247,2023[Fe][nan]3[ASR]1,1.2805,3.99379,5.63012,3383.58,0.5924,0.462633,4869.4,0.0850937255830102,-1
281,2017[Ag][sqc]3[ASR]1,1.14094,8.15582,10.30618,3098.2,0.6714,0.58846,2017.8,0.08492497849190328,-1
1188,2022[Sc][qtz]3[ASR]1,1.3921,2.94067,3.39138,3258.16,0.5173,0.371597,528.108,0.08474215937181429,-1
926,2020[Mn][kgd]2[ASR]1,0.970864,5.10877,7.62045,4865.8,0.5661,0.583089,2277.408,0.08446747345983452,-1
1315,2024[Cu][tfz]3[ASR]1,1.65828,7.89447,8.13006,3054.94,0.4567,0.275405,1317.834,0.08409481436458344,-1
1154,2022[Ce][sql]2[ASR]1,1.1113,3.99135,5.72041,4011.07,0.6032,0.542787,676.496,0.0839711935649532,-1
1098,2021[Mo][lvt]3[ASR]1,1.00653,5.72342,6.79293,4246.37,0.6042,0.60028,3275.016,0.08374515504255009,-1
1203,2022[Zn][pcu]3[ASR]3,0.925547,5.29268,8.44344,4302.87,0.6265,0.676897,2482.812,0.0836876630147172,-1
1357,2024[Zn][nan]2[ASR]1,0.965113,4.80121,6.95837,4311.74,0.614,0.636195,2222.06,0.08360416974416629,-1
386,2017[Mn][hxl]2[ASR]4,1.10132,3.42155,5.55602,3913.4,0.5976,0.54262,1456.124,0.0831377386613108,-1
165,2015[Sm][sql]2[ASR]1,1.49163,4.02369,6.71175,2720.34,0.5892,0.395005,750.354,0.08288724204081954,-1
170,2015[Zn][dia]3[ASR]2,1.3408,5.14827,6.32905,5090.81,0.4327,0.322718,1742.98,0.0828531614051522,-1
549,2018[Zr][nan]3[ASR]2,0.833978,5.34156,13.22909,3492.44,0.6897,0.827,17797.752,0.08254185170356632,-1
1322,2024[La][sql]2[ASR]1,1.06969,4.77489,6.33317,3888.95,0.6133,0.573345,1004.38,0.08141710705206195,-1
948,2020[Tb][nan]3[ASR]4,1.6218,6.28333,6.65235,2586.52,0.5674,0.349857,4392.504,0.08075727873126382,-1
718,2019[Tb][nan]3[ASR]2,1.16947,4.32422,6.15169,3382.73,0.6094,0.52109,3777.328,0.08072526773597422,-1
280,2017[Ag][sqc]2[ASR]1,1.11653,9.25829,10.88694,3121.04,0.6651,0.595683,1008.9,0.08056029862286929,-1
1358,2024[Zn][nan]3[ASR]1,1.19228,3.75719,5.1788,3876.06,0.5947,0.498792,1001.97,0.08010063825347746,-1
12,0000[Cu][apo]3[ASR]1,1.10662,3.49272,4.35727,4157.76,0.5847,0.528368,2462.016,0.08005555675879061,-1
971,2020[Zn][nan]2[ASR]2,1.409,6.28404,7.16487,3033.29,0.6263,0.4445,1200.26,0.08004915666197232,-1
1282,2023[Zn][nan]3[ASR]11,1.08378,4.60289,6.78027,3885.71,0.6232,0.575025,2052.08,0.0797186632343232,-1
793,2020[Cd][hcb]2[ASR]1,1.25706,2.65279,4.71211,5254.93,0.4506,0.358454,1602.344,0.07933566880198795,-1
1182,2022[Nd][sql]2[ASR]1,1.12799,3.95942,5.47836,3942.56,0.6023,0.533958,676.496,0.07914671132377094,-1
404,2017[Pr][kgd]2[ASR]1,1.04005,5.15375,6.21738,4019.84,0.6105,0.586993,1933.68,0.07890612784875728,-1
515,2018[Mn][bcu]3[ASR]1,0.922419,5.9032,7.52583,4106.7,0.6179,0.669869,2444.092,0.07888847767521612,-1
1052,2021[Co][svk]3[ASR]1,0.982385,4.34,6.23706,3990.85,0.6117,0.622668,2324.992,0.07888188650121242,-1
476,2018[Cd][sql]2[ASR]1,1.02975,5.95747,7.84304,4534.72,0.603,0.585579,2035.264,0.07885771085297488,-1
1187,2022[Sc][nan]3[ASR]1,1.01537,7.12073,7.26158,3785.61,0.6023,0.59318,720.46,0.07885026914344828,-1
891,2020[Eu][flu]3[ASR]1,1.02537,5.56052,7.12872,3905.03,0.6248,0.609342,1194.654,0.07843599603539086,-1
557,2019[Al][bpq]3[ASR]3,0.969882,6.57536,6.95943,4047.77,0.5996,0.61822,362.246,0.07812356904187379,-1
1160,2022[Co][sql]2[ASR]1,0.964305,7.51941,9.0054,4178.82,0.5993,0.621484,2761.848,0.07798971090953222,-1
1071,2021[Cu][sql]2[ASR]7,0.989302,4.46906,5.80093,4482.76,0.6009,0.607398,1783.896,0.07793012543432631,-1
122,2014[In][nan]3[ASR]1,1.05655,4.80255,7.0626,3828.2,0.6289,0.595238,11930.448,0.07791293878832417,-1
492,2018[Co][sql]2[ASR]1,0.955836,5.68887,7.14429,4792.68,0.5664,0.59257,1821.34,0.07787294482331153,-1
384,2017[Mn][hxl]2[ASR]2,1.1993,3.73634,5.16711,3581.53,0.5909,0.492704,1633.94,0.07776320121429436,-1
833,2020[Co][nan]3[ASR]5,1.04794,7.43378,9.22018,4541.9,0.5446,0.519687,3626.552,0.07717048408301652,-1
1080,2021[Eu][lvt]3[ASR]1,1.08296,5.2026,8.09843,3337.7,0.6516,0.601687,2036.696,0.07661768240607048,-1
1173,2022[Eu][nan]3[ASR]2,1.1317,8.09201,8.67402,3951.07,0.5779,0.510648,2685.62,0.07629184950832246,-1
677,2019[In][nan]3[ASR]2,1.04616,6.51322,6.75073,4219.75,0.5951,0.568842,3683.532,0.07624020960381173,-1
849,2020[CuSb][sql]2[ASR]1,1.25967,8.76669,9.22397,3369.93,0.6197,0.491955,1101.632,0.07596341033841636,-1
1359,2024[Zn][nia]3[ASR]1,0.932478,4.38542,8.54294,4102.11,0.6434,0.689989,2039.644,0.07571196553801518,-1
679,2019[La][nan]3[ASR]1,1.16272,4.79446,6.74457,3284.0,0.6276,0.539771,2505.928,0.07559112702117532,-1
840,2020[Co][nia]3[ASR]1,0.898639,4.51307,8.68123,3969.91,0.6441,0.71675,1994.964,0.0754842645213527,-1
295,2017[Cd][dia]3[ASR]1,1.00531,4.21326,7.09858,4086.71,0.6295,0.626173,3441.572,0.07543386786043049,-1
713,2019[Pr][nan]3[ASR]1,1.11647,4.77676,6.90143,3411.95,0.6304,0.564635,1252.964,0.07524220669669801,-1
774,2019[Zr][bcu]3[ASR]2,0.952429,8.95756,11.33088,3021.69,0.685,0.719214,1532.04,0.07522296758695313,-1
1214,2022[Zr][lvt]3[ASR]1,1.0669,6.93493,9.83426,2836.58,0.6733,0.631079,5783.264,0.07507197312292924,-1
160,2015[Ni][nan]3[ASR]1,1.05682,2.20734,9.03942,5163.33,0.5256,0.497339,3463.626,0.07506393943966594,-1
1355,2024[Zn][hex]3[ASR]1,0.944033,4.32408,6.7635,4401.71,0.6171,0.653685,4297.768,0.07503253299369228,-1
653,2019[Er][hcb]2[ASR]1,1.69558,3.14517,5.09588,2818.55,0.5486,0.323548,620.886,0.07459505859332416,-1
596,2019[Co][hex]3[ASR]1,0.928459,4.86936,6.85186,4402.18,0.6143,0.661634,4550.62,0.07439874218573972,-1
650,2019[Dy][nan]3[ASR]1,1.14845,4.73691,6.69524,3344.32,0.6276,0.546477,2505.928,0.07422196810880766,-1
433,2017[Zn][nan]2[ASR]2,0.980922,4.58686,6.62075,4917.83,0.5704,0.581494,4026.884,0.07345713500537654,-1
841,2020[Co][nia]3[ASR]2,0.897519,4.51054,8.64781,3967.04,0.6453,0.718982,1994.964,0.0734081146001313,-1
964,2020[Zn][dia]3[ASR]1,1.04759,3.8424,5.10958,4571.36,0.5975,0.570354,1358.464,0.07320134537315237,-1
647,2019[Cu][tbo]3[ASR]2,0.886546,6.78058,13.28372,3301.42,0.7177,0.809547,2419.488,0.07298077702460426,-1
97,2014[Cd][rtl]3[ASR]1,0.921866,3.72709,7.73666,4810.89,0.5993,0.650094,3137.552,0.0728583329838377,-1
1213,2022[Zn][sql]2[ASR]7,1.20811,3.41765,4.79095,5245.3,0.4624,0.382748,943.644,0.07275445417397797,-1
1305,2024[Co][nan]3[ASR]2,0.997151,4.85825,6.22456,3881.62,0.6162,0.61796,2044.788,0.07270468876665981,-1
680,2019[La][nan]3[ASR]2,1.10281,4.38818,5.93339,3654.66,0.6133,0.556126,3617.168,0.07257513035223662,-1
884,2020[Cu][tbo]3[ASR]3,0.887233,6.78569,13.27585,3295.08,0.718,0.809257,2419.488,0.07256081743151799,-1
378,2017[Gd][mog]3[ASR]1,2.03205,2.58561,4.66458,2799.89,0.4181,0.205753,504.262,0.07238650482184306,-1
1100,2021[Nd][lvt]3[ASR]1,1.04871,5.16224,7.87822,3438.31,0.65,0.619807,2857.68,0.0723189641516846,-1
659,2019[Eu][nan]3[ASR]3,1.11531,4.66962,6.54031,3460.23,0.6257,0.561008,3721.64,0.07226702482581326,-1
719,2019[Tb][nan]3[ASR]3,1.1567,4.44398,5.90587,3476.94,0.613,0.529958,3777.328,0.07213731729915773,-1
79,2013[Mn][nan]3[ASR]3,1.09749,3.80539,4.57307,3805.74,0.5871,0.534947,2096.44,0.07206812168650556,-1
646,2019[Cu][tbo]3[ASR]1,0.886045,6.68715,13.15744,3330.13,0.7168,0.808989,2419.488,0.07199826767398543,-1
984,2020[Zn][nan]3[ASR]20,1.02488,6.32129,8.78178,3873.73,0.6527,0.636857,1138.25,0.07196908711468719,-1
115,2014[Cu][tbo]3[ASR]3,0.886331,6.79616,13.28651,3295.67,0.7186,0.810758,2419.488,0.07189007574060091,-1
561,2019[Bi][gra]2[ASR]1,1.31024,4.15865,5.56109,3278.68,0.6033,0.46045,2258.416,0.0716480955764216,-1
61,2012[Cd][uoc]3[ASR]1,1.06856,6.18728,7.19339,4778.0,0.5643,0.528096,4550.944,0.07152656586928918,-1
1278,2023[Zn][eta]3[ASR]1,1.07529,5.95423,7.51287,4245.52,0.6249,0.581143,7716.648,0.07142864664017567,-1
648,2019[Cu][tbo]3[ASR]3,0.883033,6.76269,13.18078,3328.13,0.7177,0.812767,2419.488,0.0713510175929517,-1
1011,2020[Zr][nan]3[ASR]2,0.907894,6.11302,8.22493,3742.86,0.6437,0.709004,3733.701,0.07114815162400268,-1
1201,2022[Zn][pcu]3[ASR]1,0.967358,3.57844,5.39172,4567.68,0.5998,0.620039,2015.1,0.07098505064125571,-1
885,2020[Cu][tbo]3[ASR]4,0.881994,6.70666,13.18109,3342.28,0.7176,0.813611,2419.488,0.07097339461268226,-1
886,2020[Cu][tbo]3[ASR]5,0.881994,6.70666,13.18109,3349.02,0.7176,0.813611,2419.488,0.0709719520916623,-1
970,2020[Zn][nan]2[ASR]1,0.935651,4.67007,6.10347,4656.67,0.5952,0.636135,1847.118,0.07082135013958735,-1
316,2017[Ce][sql]2[ASR]1,1.13175,4.79885,5.35095,3679.91,0.6031,0.53289,1285.056,0.07080569520928592,-1
1328,2024[Ni][nan]3[ASR]1,0.894638,4.98863,9.13946,4532.5,0.6298,0.703972,1539.303,0.07069663998856357,-1
168,2015[V][bpq]3[ASR]1,1.03024,6.38971,6.69555,3689.98,0.6178,0.599667,1856.52,0.07063967620508715,-1
715,2019[Sm][nan]3[ASR]2,1.08613,4.96448,7.0252,3467.21,0.6367,0.586209,1252.964,0.07047612458741037,-1
1137,2021[Zn][nan]3[ASR]8,0.966907,5.20827,9.4584,4041.22,0.662,0.684658,1613.104,0.07046300290974528,-1
668,2019[Gd][nan]3[ASR]1,1.15112,4.77618,6.72549,3317.65,0.6316,0.548684,3825.368,0.07042556477859852,-1
1004,2020[Zn][tfz]3[ASR]2,0.95221,6.54298,9.63082,4630.38,0.5972,0.627173,9993.504,0.07023965831666845,-1
1259,2023[Sc][bpq]3[ASR]1,0.951349,5.34971,5.81948,4623.92,0.5856,0.615547,1124.972,0.07020505288118684,-1
